Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,,,,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 50 -K 0 -S 1 -depth 7 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14260,10740,0,57.04,42.96,0,0.160846242,0.361076636,0.423889142,93.77492561,96.6075673,34216.38372,32285.71663,1930.667086,1.368655349,1.291428665,0.077226683,3436.806443,0.137472258,251109.0115,0.845720721,11265,0.652482877,7621,0.347517123,4059,0.154279279,2055,0.596473578,0.845720721,0.699559088,0.224301928,0.676594728,0.703726839,0.5704,0.415002552,0.584997448,0.4296,0.538237022,0.5704,0.517281405,0.183948456,0.657491664,0.560076725,0.377039021,0.5704,2.487,0.596,0.4836031,0.6084039,6.28E+07,1.07E+07,5331484,99.428,96.03733333,?,0.43572
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 50 -K 0 -S 1 -depth 7 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14382,10618,0,57.528,42.472,0,0.167836701,0.360939831,0.423585548,93.73939599,96.5383759,34216.38372,33330.10795,886.2757709,1.368655349,1.333204318,0.035451031,3437.331459,0.137493258,251147.3716,0.855930931,11401,0.658133562,7687,0.341866438,3993,0.144069069,1919,0.597286253,0.855930931,0.703591706,0.232245132,0.677235299,0.700070638,0.57528,0.414079803,0.585920197,0.42472,0.547819963,0.57528,0.520552955,0.193130129,0.658744623,0.561060934,0.379317991,0.57528,2.428,0.642,0.4992032,0.6396041,6.17E+07,1.07E+07,5331484,99.38,96.05733333,?,0.43732
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -depth 7 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14284,10716,0,57.136,42.864,0,0.158734827,0.361351413,0.424133965,93.84707585,96.66498801,34214.72418,32269.17199,1945.552195,1.368588967,1.290766879,0.077822088,3357.598984,0.134303959,245315.798,0.85472973,11385,0.668835616,7812,0.331164384,3868,0.14527027,1935,0.593061416,0.85472973,0.7002491,0.219682875,0.673352674,0.700255275,0.57136,0.419164649,0.580835351,0.42864,0.537464024,0.57136,0.515493086,0.182552016,0.655995764,0.558179153,0.373570582,0.57136,6.141,1.325,1.1544074,1.3104084,1.25E+08,1.07E+07,5331484,99.564,96.51466667,?,0.42878
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -depth 7 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14345,10655,0,57.38,42.62,0,0.165686779,0.36102499,0.423230922,93.76151261,96.4575538,34216.38372,32163.9041,2052.479622,1.368655349,1.286556164,0.082099185,3426.468778,0.137058751,250353.6938,0.852177177,11351,0.656078767,7663,0.343921233,4017,0.147822823,1969,0.596981172,0.852177177,0.702109235,0.229267505,0.679354162,0.706868206,0.5738,0.414411964,0.585588036,0.4262,0.547279832,0.5738,0.519561707,0.190281005,0.661264803,0.563603471,0.378341136,0.5738,4.975,1.222,1.0140065,1.2168078,1.26E+08,1.07E+07,5331484,99.58,96.50666667,?,0.42974
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -depth 7 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14440,10560,0,57.76,42.24,0,0.170077314,0.36116923,0.423047031,93.79897314,96.41564373,34216.38372,32169.24442,2047.139297,1.368655349,1.286769777,0.081885572,3405.554552,0.136222182,248825.6034,0.863438438,11501,0.665924658,7778,0.334075342,3902,0.136561562,1819,0.596555838,0.863438438,0.705604466,0.234580934,0.68010936,0.70426733,0.5776,0.41508785,0.58491215,0.4224,0.555431311,0.5776,0.521442026,0.197418607,0.662054621,0.564921667,0.380145607,0.5776,5.298,1.312,1.0608068,1.3104084,1.24E+08,1.07E+07,5331484,99.532,96.60133333,?,0.43292
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 150 -K 0 -S 1 -depth 7 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14264,10736,0,57.056,42.944,0,0.15676218,0.361323007,0.423964318,93.83969848,96.62632367,34214.72418,32238.62619,1976.097987,1.368588967,1.289545048,0.079043919,3358.939831,0.134357593,245413.7641,0.85503003,11389,0.670719178,7834,0.329280822,3846,0.14496997,1931,0.592467357,0.85503003,0.69993547,0.218153745,0.674160554,0.701287412,0.57056,0.420175041,0.579824959,0.42944,0.535699229,0.57056,0.514267647,0.18048942,0.657037774,0.559328425,0.372014966,0.57056,8.729,1.922,1.6068103,1.9188123,1.91E+08,1.07E+07,5331484,99.592,96.61466667,?,0.42694
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 150 -K 0 -S 1 -depth 7 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14387,10613,0,57.548,42.452,0,0.168853403,0.360790097,0.422850332,93.70050884,96.37081458,34216.38372,32110.13494,2106.248775,1.368655349,1.284405398,0.084249951,3448.612524,0.137944501,251971.6184,0.854129129,11377,0.653938356,7638,0.346061644,4042,0.145870871,1943,0.598317118,0.854129129,0.703695686,0.234065469,0.681482501,0.70851114,0.57548,0.413033027,0.586966973,0.42452,0.553438654,0.57548,0.52115714,0.194395029,0.663561124,0.565549282,0.37974971,0.57548,7.711,2.001,1.6692107,2.0124129,1.88E+08,1.07E+07,5331484,99.588,96.632,?,0.42844
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 150 -K 0 -S 1 -depth 7 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14450,10550,0,57.8,42.2,0,0.170915978,0.360868281,0.422631315,93.72081396,96.32089887,34216.38372,32101.18684,2115.196877,1.368655349,1.284047474,0.084607875,3438.571516,0.137542861,251237.9759,0.862837838,11493,0.664469178,7761,0.335530822,3919,0.137162162,1827,0.596914927,0.862837838,0.705654817,0.235235736,0.682036129,0.706290361,0.578,0.414703595,0.585296405,0.422,0.563206871,0.578,0.521951525,0.198793901,0.664353185,0.567438205,0.380501508,0.578,7.833,2.878,1.716011,2.0904134,1.87E+08,1.07E+07,5331484,99.592,96.75733333,?,0.43072
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 200 -K 0 -S 1 -depth 7 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14272,10728,0,57.088,42.912,0,0.157060716,0.36142614,0.423887975,93.86648344,96.60892401,34214.72418,32221.27587,1993.448314,1.368588967,1.288851035,0.079737933,3348.832169,0.133953287,244675.2693,0.856306306,11406,0.670376712,7830,0.329623288,3850,0.143693694,1914,0.592950717,0.856306306,0.700700332,0.220243289,0.674822513,0.70138246,0.57088,0.420074029,0.579925971,0.42912,0.539530746,0.57088,0.514237457,0.181510368,0.657719497,0.559529496,0.371724086,0.57088,9.59,2.793,2.340015,2.7924179,2.54E+08,1.07E+07,5331484,99.616,96.76,?,0.42662
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 200 -K 0 -S 1 -depth 7 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14379,10621,0,57.516,42.484,0,0.16752567,0.360802181,0.422677584,93.70364704,96.33144387,34216.38372,32085.15111,2131.23261,1.368655349,1.283406044,0.085249304,3446.655418,0.137866217,251828.6232,0.855705706,11398,0.656849315,7672,0.343150685,4008,0.144294294,1922,0.597692711,0.855705706,0.703797468,0.233243953,0.682517001,0.709406506,0.57516,0.414028826,0.585971174,0.42484,0.55191478,0.57516,0.520223498,0.193180137,0.66472398,0.566574594,0.378395807,0.57516,11.219,2.701,2.2776146,2.6832172,2.50E+08,1.07E+07,5331484,99.592,96.8,?,0.42732
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 200 -K 0 -S 1 -depth 7 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14514,10486,0,58.056,41.944,0,0.175960164,0.360609531,0.422306251,93.65361418,96.24681439,34216.38372,32057.58646,2158.797263,1.368655349,1.282303458,0.086351891,3462.527115,0.138501085,252988.283,0.86493994,11521,0.661729452,7729,0.338270548,3951,0.13506006,1799,0.598493506,0.86493994,0.707460854,0.240918618,0.683524974,0.707390558,0.58056,0.412573628,0.587426372,0.41944,0.567492443,0.58056,0.52461635,0.204357886,0.66610175,0.569069031,0.382708351,0.58056,10.275,2.746,2.4336156,2.7456176,2.46E+08,1.07E+07,5331484,99.596,96.876,?,0.42946
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 250 -K 0 -S 1 -depth 7 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14265,10735,0,57.06,42.94,0,0.15612898,0.361443513,0.423825161,93.87099539,96.59460816,34214.72418,32210.15017,2004.574007,1.368588967,1.288406007,0.08018296,3345.519932,0.133820797,244433.2678,0.857132132,11417,0.672089041,7850,0.327910959,3830,0.142867868,1903,0.592567603,0.857132132,0.700708872,0.219608117,0.675063104,0.70174609,0.5706,0.420717205,0.579282795,0.4294,0.539665612,0.5706,0.513648146,0.180821881,0.658006773,0.559830577,0.371171202,0.5706,13.537,3.59,3.2136206,3.588023,3.17E+08,1.07E+07,5331484,99.656,96.82,?,0.42524
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 250 -K 0 -S 1 -depth 7 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14397,10603,0,57.588,42.412,0,0.168545452,0.36075076,0.42257561,93.69029244,96.30820328,34216.38372,32070.17173,2146.211988,1.368655349,1.282806869,0.08584848,3449.847194,0.137993888,252061.8292,0.856906907,11414,0.658133562,7687,0.341866438,3993,0.143093093,1906,0.597560337,0.856906907,0.704111533,0.233568585,0.683262243,0.709838919,0.57588,0.414071655,0.585928345,0.42412,0.5574294,0.57588,0.520856998,0.194948674,0.665321237,0.567204383,0.379414495,0.57588,13.804,3.682,3.1824204,3.6504234,3.12E+08,1.07E+07,5331484,99.604,96.85066667,?,0.4271
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 250 -K 0 -S 1 -depth 7 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14489,10511,0,57.956,42.044,0,0.173951465,0.360664429,0.422267272,93.66787161,96.23793082,34216.38372,32047.81651,2168.567209,1.368655349,1.28191266,0.086742688,3458.798938,0.138351958,252715.8851,0.863513514,11502,0.663099315,7745,0.336900685,3935,0.136486486,1818,0.597599626,0.863513514,0.706359198,0.237559996,0.683681558,0.707654834,0.57956,0.413569297,0.586430703,0.42044,0.568868228,0.57956,0.523635595,0.202155263,0.666368355,0.569478363,0.381827918,0.57956,13.649,3.685,3.276021,3.6972237,3.09E+08,1.07E+07,5331484,99.608,96.96533333,?,0.42922
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 10 -K 0 -S 1 -depth 10 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13446,11554,0,53.784,46.216,0,0.125323551,0.360695006,0.4390562,93.67659941,100.0659364,34214.72418,185826.1663,-151611.4421,1.368588967,7.433046651,-6.064457684,3631.881046,0.145275242,265355.631,0.757732733,10093,0.606934932,7089,0.393065068,4591,0.242267267,3227,0.587417064,0.757732733,0.661792669,0.162287045,0.625519522,0.655006844,0.53784,0.41430109,0.58569891,0.46216,0.497687201,0.53784,0.503377164,0.13558237,0.609277754,0.517246519,0.380949858,0.53784,1.056,0.221,0.2028013,0.2028013,2.43E+07,1.07E+07,5331484,96.576,87.20933333,?,0.483118825
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 10 -K 0 -S 1 -depth 10 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13697,11303,0,54.788,45.212,0,0.149973918,0.356382805,0.436317157,92.55589455,99.44000653,34216.38372,199380.1698,-165163.7861,1.368655349,7.975206791,-6.606551442,4025.42598,0.161017039,294116.2836,0.756306306,10074,0.575085616,6717,0.424914384,4963,0.243693694,3246,0.599964267,0.756306306,0.66912424,0.192529776,0.646084089,0.669513661,0.54788,0.398980014,0.601019986,0.45212,0.509213443,0.54788,0.516337022,0.160586238,0.625783978,0.529507246,0.393481357,0.54788,0.656,0.164,0.1092007,0.1404009,2.47E+07,1.07E+07,5331484,96.536,86.44933333,?,0.48065383
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 10 -K 0 -S 1 -depth 10 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13562,11438,0,54.248,45.752,0,0.139264235,0.358322031,0.437630353,93.0595292,99.73929408,34216.38372,210177.1664,-175960.7826,1.368655349,8.407086654,-7.038431305,3861.071365,0.154442855,282107.7736,0.753903904,10042,0.588270548,6871,0.411729452,4809,0.246096096,3278,0.593744457,0.753903904,0.664307214,0.176651484,0.638652547,0.664694811,0.54248,0.40463808,0.59536192,0.45752,0.502539137,0.54248,0.51070095,0.148988506,0.619809608,0.523867399,0.388419967,0.54248,0.889,0.159,0.1404009,0.156001,2.44E+07,1.07E+07,5331484,96.736,86.82266667,?,0.487321439
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 25 -K 0 -S 1 -depth 10 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13714,11286,0,54.856,45.144,0,0.134813867,0.360012808,0.4309937,93.49942487,98.22840017,34214.72418,47436.90971,-13222.18552,1.368588967,1.897476388,-0.528887421,3645.326817,0.145813073,266338.0175,0.786861862,10481,0.625856164,7310,0.374143836,4370,0.213138138,2839,0.589118093,0.786861862,0.673780978,0.177327906,0.646574796,0.674998741,0.54856,0.416857677,0.583142323,0.45144,0.508022408,0.54856,0.507314195,0.148100958,0.629723971,0.534749535,0.377948624,0.54856,2.105,0.411,0.3276021,0.4056026,6.19E+07,1.07E+07,5331484,98.276,91.49333333,?,0.459767586
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 25 -K 0 -S 1 -depth 10 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13943,11057,0,55.772,44.228,0,0.154990738,0.358419653,0.429052087,93.08488258,97.78424187,34216.38372,41875.31436,-7658.930637,1.368655349,1.675012574,-0.306357225,3796.805836,0.151872233,277412.236,0.788438438,10502,0.603424658,7048,0.396575342,4632,0.211561562,2818,0.598404558,0.788438438,0.680401684,0.201818473,0.659038068,0.685631917,0.55772,0.405669265,0.594330735,0.44228,0.516332824,0.55772,0.517643825,0.168247906,0.639628395,0.543351211,0.385439691,0.55772,1.601,0.333,0.2652017,0.3276021,6.21E+07,1.07E+07,5331484,98.24,91.30666667,?,0.46266776
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 25 -K 0 -S 1 -depth 10 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13978,11022,0,55.912,44.088,0,0.155655222,0.358750205,0.429110103,93.17072999,97.79746399,34216.38372,41827.8839,-7611.500178,1.368655349,1.673115356,-0.304460007,3771.909917,0.150876397,275593.2248,0.797372372,10621,0.613013699,7160,0.386986301,4520,0.202627628,2699,0.597322985,0.797372372,0.683000547,0.202964693,0.655967774,0.681548667,0.55912,0.407442066,0.592557934,0.44088,0.523491075,0.55912,0.518622302,0.171232092,0.637023624,0.541799938,0.39077748,0.55912,1.909,0.336,0.2652017,0.3276021,5.97E+07,1.07E+07,5331484,98.292,91.55733333,?,0.460907654
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 50 -K 0 -S 1 -depth 10 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13920,11080,0,55.68,44.32,0,0.146482048,0.359556895,0.42780677,93.381019,97.50206237,34214.72418,33995.24971,219.474474,1.368588967,1.359809988,0.008778979,3633.224707,0.145328988,265453.8027,0.802252252,10686,0.627311644,7327,0.372688356,4353,0.197747748,2634,0.593238217,0.802252252,0.682092363,0.194502761,0.658299781,0.687464368,0.5568,0.413928762,0.586071238,0.4432,0.515455144,0.5568,0.512406722,0.161408078,0.640515618,0.545207982,0.37790349,0.5568,3.173,0.831,0.6708043,0.8268053,1.23E+08,1.07E+07,5331484,98.688,92.812,?,0.44764
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 50 -K 0 -S 1 -depth 10 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14119,10881,0,56.476,43.524,0,0.163227355,0.358572237,0.426501938,93.12450998,97.20304338,34216.38372,33844.90731,371.476412,1.368655349,1.353796292,0.014859056,3754.330584,0.150173223,274308.7972,0.806081081,10737,0.613784247,7169,0.386215753,4511,0.193918919,2583,0.599631408,0.806081081,0.687696151,0.21281429,0.665995214,0.693311165,0.56476,0.40582272,0.59417728,0.43524,0.52746881,0.56476,0.521512321,0.179125303,0.647650963,0.550319654,0.387277959,0.56476,3.794,0.892,0.7020045,0.8268053,1.25E+08,1.07E+07,5331484,98.72,92.644,?,0.44554
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 50 -K 0 -S 1 -depth 10 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14161,10839,0,56.644,43.356,0,0.164528484,0.358713671,0.426327474,93.16124169,97.1632817,34216.38372,34885.05495,-668.6712302,1.368655349,1.395402198,-0.026746849,3748.993861,0.149959754,273918.8715,0.811861862,10814,0.62140411,7258,0.37859589,4422,0.188138138,2506,0.598384241,0.811861862,0.688965341,0.212307404,0.664578066,0.689819037,0.56644,0.407338917,0.592661083,0.43356,0.536539278,0.56644,0.522666822,0.182279985,0.646558048,0.551043393,0.390839602,0.56644,3.415,0.734,0.5928038,0.7332047,1.21E+08,1.07E+07,5331484,98.808,92.964,?,0.44938
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -depth 10 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,13988,11012,0,55.952,44.048,0,0.148924346,0.359445856,0.426801244,93.3521811,97.27289147,34214.72418,32696.40902,1518.315166,1.368588967,1.307856361,0.060732607,3630.535855,0.145221434,265257.3475,0.809009009,10776,0.634760274,7414,0.365239726,4266,0.190990991,2544,0.592413414,0.809009009,0.683973342,0.195277975,0.66149992,0.690710271,0.55952,0.415113278,0.584886722,0.44048,0.520190087,0.55952,0.513436165,0.164478187,0.643883453,0.548132433,0.377352726,0.55952,6.996,1.718,1.4508093,1.6692107,2.45E+08,1.07E+07,5331484,98.96,93.46,?,0.43936
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -depth 10 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14135,10865,0,56.54,43.46,0,0.16156499,0.358766654,0.425417189,93.17500184,96.95582087,34216.38372,32534.40206,1681.981658,1.368655349,1.301376082,0.067279266,3713.716888,0.148548676,271341.3723,0.812987988,10829,0.621660959,7261,0.378339041,4419,0.187012012,2491,0.598618021,0.812987988,0.689525629,0.213447737,0.669201466,0.698137778,0.5654,0.408202113,0.591797887,0.4346,0.526896015,0.5654,0.519913679,0.178147279,0.651177165,0.554113739,0.383103142,0.5654,7.963,1.778,1.4664094,1.7628113,2.48E+08,1.07E+07,5331484,98.988,93.36533333,?,0.43994
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -depth 10 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14207,10793,0,56.828,43.172,0,0.165409556,0.358725632,0.425060107,93.16434829,96.87443906,34216.38372,33557.83337,658.5503526,1.368655349,1.342313335,0.026342014,3726.065698,0.149042628,272243.6336,0.820495495,10929,0.627054795,7324,0.372945205,4356,0.179504505,2391,0.59875089,0.820495495,0.692300383,0.217419708,0.66905012,0.695065255,0.56828,0.408224011,0.591775989,0.43172,0.536311838,0.56828,0.522224289,0.184150364,0.651060552,0.556011149,0.387340847,0.56828,7.78,1.722,1.3884089,1.7316111,2.44E+08,1.07E+07,5331484,99.02,93.752,?,0.44164
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,1,weka.classifiers.trees.RandomForest,'-I 150 -K 0 -S 1 -depth 10 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14021,10979,0,56.084,43.916,0,0.150740266,0.359515201,0.426423711,93.37019075,97.1868473,34214.72418,32631.73613,1582.988047,1.368588967,1.305269445,0.063319522,3613.677438,0.144547098,264025.6233,0.812387387,10821,0.635359589,7421,0.364640411,4259,0.187612613,2499,0.593191536,0.812387387,0.685697991,0.198870187,0.663143184,0.692173759,0.56084,0.414687869,0.585312131,0.43916,0.522599829,0.56084,0.514227223,0.167034336,0.645512481,0.549211397,0.377832683,0.56084,10.232,3.912,2.3868153,2.7300175,3.69E+08,1.07E+07,5331484,98.98,93.75066667,?,0.4355
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,2,weka.classifiers.trees.RandomForest,'-I 150 -K 0 -S 1 -depth 10 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14173,10827,0,56.692,43.308,0,0.164026802,0.3589014,0.425078499,93.20999661,96.87863078,34216.38372,32467.23838,1749.145341,1.368655349,1.298689535,0.069965814,3698.193531,0.147927741,270207.1639,0.816066066,10870,0.621660959,7261,0.378339041,4419,0.183933934,2450,0.599525674,0.816066066,0.691233983,0.217281908,0.67114127,0.699766386,0.56692,0.407382905,0.592617095,0.43308,0.528774392,0.56692,0.521105279,0.181168653,0.652562777,0.555211259,0.384088231,0.56692,11.832,2.835,2.2932147,2.8392182,3.73E+08,1.07E+07,5331484,99.076,93.66933333,?,0.43762
'complete_cleared_all_diag_compress_train-weka.filters.unsupervised.attribute.Remove-R20-36,38-42-weka.filters.unsupervised.attribute.NumericToNominal-R4,5,6',1,3,weka.classifiers.trees.RandomForest,'-I 150 -K 0 -S 1 -depth 10 -num-slots 6',1.11684E+18,2.01E+07,50000,25000,14293,10707,0,57.172,42.828,0,0.171504312,0.358595629,0.424549809,93.13058511,96.75813819,34216.38372,32414.31396,1802.069763,1.368655349,1.296572558,0.072082791,3738.747633,0.149549905,273170.2346,0.824174174,10978,0.625513699,7306,0.374486301,4374,0.175825826,2342,0.600415664,0.824174174,0.694722187,0.223611459,0.671472635,0.69707634,0.57172,0.406126901,0.593873099,0.42828,0.542538231,0.57172,0.525420077,0.190957672,0.653443856,0.557882337,0.389991981,0.57172,11.055,2.675,2.2464144,2.652017,3.67E+08,1.07E+07,5331484,99.096,93.996,?,0.43766
