@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
7910,1530,556,8945,7354,0.548807,0.733461,0.146062,0.733461,0.853938,0.243611,0.569758,1.287321,0.098182
7911,1530,556,8944,7355,0.548745,0.733461,0.146076,0.733461,0.853924,0.243631,0.569704,1.287444,0.098183
7912,1530,556,8943,7356,0.548684,0.733461,0.14609,0.733461,0.85391,0.24365,0.569649,1.287566,0.098186
7913,1530,556,8942,7357,0.548623,0.733461,0.146104,0.733461,0.853896,0.243669,0.569595,1.287689,0.098201
7914,1530,556,8941,7358,0.548561,0.733461,0.146118,0.733461,0.853882,0.243689,0.56954,1.287812,0.098203
7915,1530,556,8940,7359,0.5485,0.733461,0.146132,0.733461,0.853868,0.243708,0.569486,1.287935,0.098211
7916,1530,556,8939,7360,0.548439,0.733461,0.146146,0.733461,0.853854,0.243728,0.569432,1.288058,0.098214
7917,1530,556,8938,7361,0.548377,0.733461,0.14616,0.733461,0.85384,0.243747,0.569377,1.288181,0.09822
7918,1530,556,8937,7362,0.548316,0.733461,0.146174,0.733461,0.853826,0.243766,0.569323,1.288305,0.098223
7919,1530,556,8936,7363,0.548254,0.733461,0.146188,0.733461,0.853812,0.243786,0.569268,1.288428,0.098226
7920,1530,556,8935,7364,0.548193,0.733461,0.146202,0.733461,0.853798,0.243805,0.569214,1.288551,0.098228
7921,1530,556,8934,7365,0.548132,0.733461,0.146216,0.733461,0.853784,0.243825,0.56916,1.288674,0.09823
7922,1530,556,8933,7366,0.54807,0.733461,0.14623,0.733461,0.85377,0.243844,0.569105,1.288797,0.098232
7923,1530,556,8932,7367,0.548009,0.733461,0.146244,0.733461,0.853756,0.243864,0.569051,1.28892,0.098234
7924,1530,556,8931,7368,0.547948,0.733461,0.146258,0.733461,0.853742,0.243883,0.568996,1.289043,0.098236
7925,1529,557,8931,7368,0.547948,0.732982,0.146176,0.732982,0.853824,0.243743,0.568942,1.288324,0.098251
7926,1529,557,8930,7369,0.547886,0.732982,0.14619,0.732982,0.85381,0.243762,0.568888,1.288447,0.098255
7927,1529,557,8929,7370,0.547825,0.732982,0.146204,0.732982,0.853796,0.243782,0.568833,1.28857,0.098257
7928,1529,557,8928,7371,0.547764,0.732982,0.146218,0.732982,0.853782,0.243801,0.568779,1.288694,0.098261
7929,1529,557,8927,7372,0.547702,0.732982,0.146232,0.732982,0.853768,0.243821,0.568725,1.288817,0.098264
7930,1528,558,8927,7372,0.547702,0.732502,0.14615,0.732502,0.85385,0.243681,0.56867,1.288097,0.098267
7931,1528,558,8926,7373,0.547641,0.732502,0.146164,0.732502,0.853836,0.2437,0.568616,1.28822,0.098279
7932,1528,558,8925,7374,0.54758,0.732502,0.146178,0.732502,0.853822,0.24372,0.568561,1.288344,0.098288
7933,1528,558,8924,7375,0.547518,0.732502,0.146192,0.732502,0.853808,0.243739,0.568507,1.288467,0.098294
7934,1527,559,8924,7375,0.547518,0.732023,0.14611,0.732023,0.85389,0.243599,0.568453,1.287747,0.098297
7935,1526,560,8924,7375,0.547518,0.731544,0.146029,0.731544,0.853971,0.243459,0.568398,1.287027,0.098298
7936,1526,560,8923,7376,0.547457,0.731544,0.146043,0.731544,0.853957,0.243478,0.568344,1.28715,0.098298
7937,1526,560,8922,7377,0.547396,0.731544,0.146057,0.731544,0.853943,0.243498,0.568289,1.287273,0.098301
7938,1526,560,8921,7378,0.547334,0.731544,0.146071,0.731544,0.853929,0.243517,0.568235,1.287396,0.098305
7939,1526,560,8920,7379,0.547273,0.731544,0.146085,0.731544,0.853915,0.243537,0.568181,1.28752,0.098306
7940,1526,560,8919,7380,0.547211,0.731544,0.146099,0.731544,0.853901,0.243556,0.568126,1.287643,0.098311
7941,1526,560,8918,7381,0.54715,0.731544,0.146113,0.731544,0.853887,0.243575,0.568072,1.287766,0.098311
7942,1526,560,8917,7382,0.547089,0.731544,0.146127,0.731544,0.853873,0.243595,0.568017,1.287889,0.098317
7943,1526,560,8916,7383,0.547027,0.731544,0.146141,0.731544,0.853859,0.243614,0.567963,1.288013,0.098319
7944,1526,560,8915,7384,0.546966,0.731544,0.146155,0.731544,0.853845,0.243634,0.567909,1.288136,0.098327
7945,1526,560,8914,7385,0.546905,0.731544,0.146169,0.731544,0.853831,0.243653,0.567854,1.28826,0.098329
7946,1526,560,8913,7386,0.546843,0.731544,0.146183,0.731544,0.853817,0.243673,0.5678,1.288383,0.098342
7947,1526,560,8912,7387,0.546782,0.731544,0.146197,0.731544,0.853803,0.243692,0.567745,1.288506,0.09835
7948,1526,560,8911,7388,0.546721,0.731544,0.146211,0.731544,0.853789,0.243712,0.567691,1.28863,0.098351
7949,1525,561,8911,7388,0.546721,0.731064,0.146129,0.731064,0.853871,0.243571,0.567637,1.287909,0.098351
7950,1525,561,8910,7389,0.546659,0.731064,0.146143,0.731064,0.853857,0.243591,0.567582,1.288032,0.098355
7951,1525,561,8909,7390,0.546598,0.731064,0.146157,0.731064,0.853843,0.24361,0.567528,1.288156,0.098356
7952,1525,561,8908,7391,0.546537,0.731064,0.146171,0.731064,0.853829,0.24363,0.567473,1.288279,0.098362
7953,1525,561,8907,7392,0.546475,0.731064,0.146185,0.731064,0.853815,0.243649,0.567419,1.288403,0.098363
7954,1525,561,8906,7393,0.546414,0.731064,0.146199,0.731064,0.853801,0.243669,0.567365,1.288526,0.098364
7955,1525,561,8905,7394,0.546353,0.731064,0.146213,0.731064,0.853787,0.243688,0.56731,1.28865,0.098364
7956,1525,561,8904,7395,0.546291,0.731064,0.146227,0.731064,0.853773,0.243708,0.567256,1.288773,0.098372
7957,1525,561,8903,7396,0.54623,0.731064,0.146241,0.731064,0.853759,0.243727,0.567202,1.288897,0.098379
7958,1525,561,8902,7397,0.546168,0.731064,0.146255,0.731064,0.853745,0.243747,0.567147,1.28902,0.098379
7959,1525,561,8901,7398,0.546107,0.731064,0.146269,0.731064,0.853731,0.243766,0.567093,1.289144,0.098385
7960,1525,561,8900,7399,0.546046,0.731064,0.146283,0.731064,0.853717,0.243785,0.567038,1.289268,0.09839
7961,1525,561,8899,7400,0.545984,0.731064,0.146297,0.731064,0.853703,0.243805,0.566984,1.289391,0.098392
7962,1525,561,8898,7401,0.545923,0.731064,0.146311,0.731064,0.853689,0.243824,0.56693,1.289515,0.098394
7963,1525,561,8897,7402,0.545862,0.731064,0.146325,0.731064,0.853675,0.243844,0.566875,1.289639,0.098396
7964,1525,561,8896,7403,0.5458,0.731064,0.146339,0.731064,0.853661,0.243863,0.566821,1.289763,0.098401
7965,1525,561,8895,7404,0.545739,0.731064,0.146353,0.731064,0.853647,0.243883,0.566766,1.289886,0.098403
7966,1525,561,8894,7405,0.545678,0.731064,0.146367,0.731064,0.853633,0.243902,0.566712,1.29001,0.098413
7967,1525,561,8893,7406,0.545616,0.731064,0.146381,0.731064,0.853619,0.243922,0.566658,1.290134,0.098415
7968,1525,561,8892,7407,0.545555,0.731064,0.146395,0.731064,0.853605,0.243941,0.566603,1.290258,0.098417
7969,1525,561,8891,7408,0.545494,0.731064,0.146409,0.731064,0.853591,0.243961,0.566549,1.290382,0.098425
7970,1525,561,8890,7409,0.545432,0.731064,0.146423,0.731064,0.853577,0.24398,0.566494,1.290506,0.09843
7971,1525,561,8889,7410,0.545371,0.731064,0.146437,0.731064,0.853563,0.244,0.56644,1.29063,0.098438
7972,1525,561,8888,7411,0.54531,0.731064,0.146452,0.731064,0.853548,0.24402,0.566386,1.290753,0.098439
7973,1525,561,8887,7412,0.545248,0.731064,0.146466,0.731064,0.853534,0.244039,0.566331,1.290877,0.09844
7974,1525,561,8886,7413,0.545187,0.731064,0.14648,0.731064,0.85352,0.244059,0.566277,1.291001,0.098462
7975,1525,561,8885,7414,0.545125,0.731064,0.146494,0.731064,0.853506,0.244078,0.566222,1.291125,0.098462
7976,1525,561,8884,7415,0.545064,0.731064,0.146508,0.731064,0.853492,0.244098,0.566168,1.291249,0.098463
7977,1524,562,8884,7415,0.545064,0.730585,0.146426,0.730585,0.853574,0.243957,0.566114,1.290527,0.098467
7978,1524,562,8883,7416,0.545003,0.730585,0.14644,0.730585,0.85356,0.243977,0.566059,1.290651,0.098472
7979,1524,562,8882,7417,0.544941,0.730585,0.146454,0.730585,0.853546,0.243996,0.566005,1.290775,0.098477
7980,1524,562,8881,7418,0.54488,0.730585,0.146468,0.730585,0.853532,0.244016,0.565951,1.290899,0.09848
7981,1524,562,8880,7419,0.544819,0.730585,0.146482,0.730585,0.853518,0.244035,0.565896,1.291023,0.098482
7982,1523,563,8880,7419,0.544819,0.730105,0.1464,0.730105,0.8536,0.243895,0.565842,1.2903,0.098482
7983,1523,563,8879,7420,0.544757,0.730105,0.146414,0.730105,0.853586,0.243914,0.565787,1.290424,0.098484
7984,1523,563,8878,7421,0.544696,0.730105,0.146428,0.730105,0.853572,0.243934,0.565733,1.290548,0.098492
7985,1523,563,8877,7422,0.544635,0.730105,0.146442,0.730105,0.853558,0.243953,0.565679,1.290672,0.098493
7986,1523,563,8876,7423,0.544573,0.730105,0.146456,0.730105,0.853544,0.243973,0.565624,1.290796,0.098499
7987,1523,563,8875,7424,0.544512,0.730105,0.14647,0.730105,0.85353,0.243992,0.56557,1.29092,0.0985
7988,1523,563,8874,7425,0.544451,0.730105,0.146485,0.730105,0.853515,0.244012,0.565515,1.291044,0.098502
7989,1523,563,8873,7426,0.544389,0.730105,0.146499,0.730105,0.853501,0.244031,0.565461,1.291169,0.098507
7990,1523,563,8872,7427,0.544328,0.730105,0.146513,0.730105,0.853487,0.244051,0.565407,1.291293,0.098509
7991,1523,563,8871,7428,0.544267,0.730105,0.146527,0.730105,0.853473,0.244071,0.565352,1.291417,0.098515
7992,1522,564,8871,7428,0.544267,0.729626,0.146445,0.729626,0.853555,0.24393,0.565298,1.290693,0.098526
7993,1522,564,8870,7429,0.544205,0.729626,0.146459,0.729626,0.853541,0.243949,0.565243,1.290817,0.098528
7994,1522,564,8869,7430,0.544144,0.729626,0.146473,0.729626,0.853527,0.243969,0.565189,1.290942,0.09853
7995,1522,564,8868,7431,0.544082,0.729626,0.146487,0.729626,0.853513,0.243988,0.565135,1.291066,0.09855
7996,1522,564,8867,7432,0.544021,0.729626,0.146501,0.729626,0.853499,0.244008,0.56508,1.29119,0.098551
7997,1522,564,8866,7433,0.54396,0.729626,0.146515,0.729626,0.853485,0.244028,0.565026,1.291315,0.098555
7998,1522,564,8865,7434,0.543898,0.729626,0.146529,0.729626,0.853471,0.244047,0.564971,1.291439,0.098556
7999,1522,564,8864,7435,0.543837,0.729626,0.146543,0.729626,0.853457,0.244067,0.564917,1.291563,0.098558
8000,1522,564,8863,7436,0.543776,0.729626,0.146558,0.729626,0.853442,0.244086,0.564863,1.291688,0.098558
8001,1522,564,8862,7437,0.543714,0.729626,0.146572,0.729626,0.853428,0.244106,0.564808,1.291812,0.09856
8002,1522,564,8861,7438,0.543653,0.729626,0.146586,0.729626,0.853414,0.244125,0.564754,1.291936,0.098567
8003,1522,564,8860,7439,0.543592,0.729626,0.1466,0.729626,0.8534,0.244145,0.564699,1.292061,0.098571
8004,1522,564,8859,7440,0.54353,0.729626,0.146614,0.729626,0.853386,0.244165,0.564645,1.292185,0.098576
8005,1522,564,8858,7441,0.543469,0.729626,0.146628,0.729626,0.853372,0.244184,0.564591,1.29231,0.09858
8006,1522,564,8857,7442,0.543408,0.729626,0.146642,0.729626,0.853358,0.244204,0.564536,1.292434,0.098586
8007,1521,565,8857,7442,0.543408,0.729147,0.14656,0.729147,0.85344,0.244063,0.564482,1.29171,0.098591
8008,1521,565,8856,7443,0.543346,0.729147,0.146574,0.729147,0.853426,0.244082,0.564428,1.291834,0.098596
8009,1521,565,8855,7444,0.543285,0.729147,0.146588,0.729147,0.853412,0.244102,0.564373,1.291959,0.098603
8010,1521,565,8854,7445,0.543224,0.729147,0.146602,0.729147,0.853398,0.244122,0.564319,1.292083,0.098604
8011,1520,566,8854,7445,0.543224,0.728667,0.14652,0.728667,0.85348,0.243981,0.564264,1.291358,0.09861
8012,1520,566,8853,7446,0.543162,0.728667,0.146534,0.728667,0.853466,0.244,0.56421,1.291483,0.098618
8013,1519,567,8853,7446,0.543162,0.728188,0.146452,0.728188,0.853548,0.243859,0.564156,1.290757,0.09862
8014,1519,567,8852,7447,0.543101,0.728188,0.146466,0.728188,0.853534,0.243879,0.564101,1.290882,0.098628
8015,1518,568,8852,7447,0.543101,0.727709,0.146384,0.727709,0.853616,0.243738,0.564047,1.290156,0.098641
8016,1518,568,8851,7448,0.543039,0.727709,0.146398,0.727709,0.853602,0.243758,0.563992,1.290281,0.098643
8017,1518,568,8850,7449,0.542978,0.727709,0.146412,0.727709,0.853588,0.243777,0.563938,1.290405,0.098649
8018,1518,568,8849,7450,0.542917,0.727709,0.146426,0.727709,0.853574,0.243797,0.563884,1.29053,0.098651
8019,1518,568,8848,7451,0.542855,0.727709,0.14644,0.727709,0.85356,0.243816,0.563829,1.290654,0.098661
8020,1518,568,8847,7452,0.542794,0.727709,0.146454,0.727709,0.853546,0.243836,0.563775,1.290779,0.098674
8021,1518,568,8846,7453,0.542733,0.727709,0.146469,0.727709,0.853531,0.243855,0.56372,1.290903,0.09869
8022,1518,568,8845,7454,0.542671,0.727709,0.146483,0.727709,0.853517,0.243875,0.563666,1.291028,0.098697
8023,1518,568,8844,7455,0.54261,0.727709,0.146497,0.727709,0.853503,0.243895,0.563612,1.291152,0.098697
8024,1518,568,8843,7456,0.542549,0.727709,0.146511,0.727709,0.853489,0.243914,0.563557,1.291277,0.098698
8025,1518,568,8842,7457,0.542487,0.727709,0.146525,0.727709,0.853475,0.243934,0.563503,1.291402,0.098699
8026,1518,568,8841,7458,0.542426,0.727709,0.146539,0.727709,0.853461,0.243953,0.563448,1.291526,0.098706
8027,1518,568,8840,7459,0.542365,0.727709,0.146553,0.727709,0.853447,0.243973,0.563394,1.291651,0.098711
8028,1518,568,8839,7460,0.542303,0.727709,0.146568,0.727709,0.853432,0.243993,0.56334,1.291776,0.098711
8029,1518,568,8838,7461,0.542242,0.727709,0.146582,0.727709,0.853418,0.244012,0.563285,1.2919,0.098747
8030,1518,568,8837,7462,0.542181,0.727709,0.146596,0.727709,0.853404,0.244032,0.563231,1.292025,0.098749
8031,1518,568,8836,7463,0.542119,0.727709,0.14661,0.727709,0.85339,0.244051,0.563177,1.29215,0.098751
8032,1517,569,8836,7463,0.542119,0.727229,0.146528,0.727229,0.853472,0.24391,0.563122,1.291424,0.098754
8033,1517,569,8835,7464,0.542058,0.727229,0.146542,0.727229,0.853458,0.24393,0.563068,1.291548,0.098756
8034,1517,569,8834,7465,0.541996,0.727229,0.146556,0.727229,0.853444,0.24395,0.563013,1.291673,0.098757
8035,1517,569,8833,7466,0.541935,0.727229,0.14657,0.727229,0.85343,0.243969,0.562959,1.291798,0.098759
8036,1517,569,8832,7467,0.541874,0.727229,0.146584,0.727229,0.853416,0.243989,0.562905,1.291923,0.098762
8037,1517,569,8831,7468,0.541812,0.727229,0.146598,0.727229,0.853402,0.244008,0.56285,1.292048,0.098763
8038,1517,569,8830,7469,0.541751,0.727229,0.146613,0.727229,0.853387,0.244028,0.562796,1.292172,0.098764
8039,1517,569,8829,7470,0.54169,0.727229,0.146627,0.727229,0.853373,0.244048,0.562741,1.292297,0.098766
8040,1517,569,8828,7471,0.541628,0.727229,0.146641,0.727229,0.853359,0.244067,0.562687,1.292422,0.098783
8041,1517,569,8827,7472,0.541567,0.727229,0.146655,0.727229,0.853345,0.244087,0.562633,1.292547,0.098783
8042,1517,569,8826,7473,0.541506,0.727229,0.146669,0.727229,0.853331,0.244107,0.562578,1.292672,0.098789
8043,1516,570,8826,7473,0.541506,0.72675,0.146587,0.72675,0.853413,0.243965,0.562524,1.291945,0.098792
8044,1516,570,8825,7474,0.541444,0.72675,0.146601,0.72675,0.853399,0.243985,0.562469,1.29207,0.098792
8045,1516,570,8824,7475,0.541383,0.72675,0.146615,0.72675,0.853385,0.244005,0.562415,1.292195,0.098793
8046,1516,570,8823,7476,0.541322,0.72675,0.146629,0.72675,0.853371,0.244024,0.562361,1.29232,0.098795
8047,1516,570,8822,7477,0.54126,0.72675,0.146643,0.72675,0.853357,0.244044,0.562306,1.292445,0.09881
8048,1516,570,8821,7478,0.541199,0.72675,0.146658,0.72675,0.853342,0.244063,0.562252,1.29257,0.098812
8049,1516,570,8820,7479,0.541137,0.72675,0.146672,0.72675,0.853328,0.244083,0.562197,1.292695,0.098813
8050,1516,570,8819,7480,0.541076,0.72675,0.146686,0.72675,0.853314,0.244103,0.562143,1.29282,0.098815
8051,1516,570,8818,7481,0.541015,0.72675,0.1467,0.72675,0.8533,0.244122,0.562089,1.292945,0.098816
8052,1516,570,8817,7482,0.540953,0.72675,0.146714,0.72675,0.853286,0.244142,0.562034,1.29307,0.098821
8053,1516,570,8816,7483,0.540892,0.72675,0.146729,0.72675,0.853271,0.244162,0.56198,1.293195,0.098824
8054,1516,570,8815,7484,0.540831,0.72675,0.146743,0.72675,0.853257,0.244181,0.561925,1.293321,0.098825
8055,1516,570,8814,7485,0.540769,0.72675,0.146757,0.72675,0.853243,0.244201,0.561871,1.293446,0.098828
8056,1516,570,8813,7486,0.540708,0.72675,0.146771,0.72675,0.853229,0.244221,0.561817,1.293571,0.098829
8057,1516,570,8812,7487,0.540647,0.72675,0.146785,0.72675,0.853215,0.24424,0.561762,1.293696,0.098829
8058,1516,570,8811,7488,0.540585,0.72675,0.1468,0.72675,0.8532,0.24426,0.561708,1.293821,0.098831
8059,1516,570,8810,7489,0.540524,0.72675,0.146814,0.72675,0.853186,0.24428,0.561654,1.293947,0.098832
8060,1516,570,8809,7490,0.540463,0.72675,0.146828,0.72675,0.853172,0.244299,0.561599,1.294072,0.098838
8061,1516,570,8808,7491,0.540401,0.72675,0.146842,0.72675,0.853158,0.244319,0.561545,1.294197,0.09884
8062,1516,570,8807,7492,0.54034,0.72675,0.146857,0.72675,0.853143,0.244339,0.56149,1.294323,0.098842
8063,1516,570,8806,7493,0.540279,0.72675,0.146871,0.72675,0.853129,0.244358,0.561436,1.294448,0.098849
8064,1516,570,8805,7494,0.540217,0.72675,0.146885,0.72675,0.853115,0.244378,0.561382,1.294574,0.09885
8065,1516,570,8804,7495,0.540156,0.72675,0.146899,0.72675,0.853101,0.244398,0.561327,1.294699,0.098852
8066,1516,570,8803,7496,0.540094,0.72675,0.146913,0.72675,0.853087,0.244418,0.561273,1.294825,0.098862
8067,1516,570,8802,7497,0.540033,0.72675,0.146928,0.72675,0.853072,0.244437,0.561218,1.29495,0.098865
8068,1516,570,8801,7498,0.539972,0.72675,0.146942,0.72675,0.853058,0.244457,0.561164,1.295076,0.098868
8069,1516,570,8800,7499,0.53991,0.72675,0.146956,0.72675,0.853044,0.244477,0.56111,1.295201,0.098868
8070,1516,570,8799,7500,0.539849,0.72675,0.14697,0.72675,0.85303,0.244496,0.561055,1.295327,0.098868
8071,1516,570,8798,7501,0.539788,0.72675,0.146985,0.72675,0.853015,0.244516,0.561001,1.295452,0.098876
8072,1516,570,8797,7502,0.539726,0.72675,0.146999,0.72675,0.853001,0.244536,0.560946,1.295578,0.09888
8073,1515,571,8797,7502,0.539726,0.72627,0.146916,0.72627,0.853084,0.244394,0.560892,1.294849,0.098883
8074,1515,571,8796,7503,0.539665,0.72627,0.14693,0.72627,0.85307,0.244414,0.560838,1.294974,0.098884
8075,1515,571,8795,7504,0.539604,0.72627,0.146945,0.72627,0.853055,0.244434,0.560783,1.2951,0.098894
8076,1515,571,8794,7505,0.539542,0.72627,0.146959,0.72627,0.853041,0.244453,0.560729,1.295226,0.098895
8077,1515,571,8793,7506,0.539481,0.72627,0.146973,0.72627,0.853027,0.244473,0.560674,1.295351,0.098896
8078,1515,571,8792,7507,0.53942,0.72627,0.146987,0.72627,0.853013,0.244493,0.56062,1.295477,0.098898
8079,1515,571,8791,7508,0.539358,0.72627,0.147002,0.72627,0.852998,0.244513,0.560566,1.295603,0.098898
8080,1515,571,8790,7509,0.539297,0.72627,0.147016,0.72627,0.852984,0.244532,0.560511,1.295728,0.098902
8081,1515,571,8789,7510,0.539236,0.72627,0.14703,0.72627,0.85297,0.244552,0.560457,1.295854,0.098905
8082,1515,571,8788,7511,0.539174,0.72627,0.147045,0.72627,0.852955,0.244572,0.560403,1.29598,0.098923
8083,1515,571,8787,7512,0.539113,0.72627,0.147059,0.72627,0.852941,0.244592,0.560348,1.296106,0.098928
8084,1514,572,8787,7512,0.539113,0.725791,0.146976,0.725791,0.853024,0.24445,0.560294,1.295376,0.098929
8085,1514,572,8786,7513,0.539051,0.725791,0.14699,0.725791,0.85301,0.24447,0.560239,1.295502,0.098931
8086,1513,573,8786,7513,0.539051,0.725312,0.146907,0.725312,0.853093,0.244328,0.560185,1.294772,0.098932
8087,1513,573,8785,7514,0.53899,0.725312,0.146922,0.725312,0.853078,0.244348,0.560131,1.294897,0.098933
8088,1513,573,8784,7515,0.538929,0.725312,0.146936,0.725312,0.853064,0.244367,0.560076,1.295023,0.098948
8089,1513,573,8783,7516,0.538867,0.725312,0.14695,0.725312,0.85305,0.244387,0.560022,1.295149,0.098953
8090,1513,573,8782,7517,0.538806,0.725312,0.146965,0.725312,0.853035,0.244407,0.559967,1.295275,0.098965
8091,1513,573,8781,7518,0.538745,0.725312,0.146979,0.725312,0.853021,0.244426,0.559913,1.295401,0.098983
8092,1513,573,8780,7519,0.538683,0.725312,0.146993,0.725312,0.853007,0.244446,0.559859,1.295526,0.098986
8093,1512,574,8780,7519,0.538683,0.724832,0.14691,0.724832,0.85309,0.244304,0.559804,1.294796,0.098993
8094,1512,574,8779,7520,0.538622,0.724832,0.146924,0.724832,0.853076,0.244324,0.55975,1.294922,0.09902
8095,1512,574,8778,7521,0.538561,0.724832,0.146939,0.724832,0.853061,0.244344,0.559695,1.295048,0.099031
8096,1512,574,8777,7522,0.538499,0.724832,0.146953,0.724832,0.853047,0.244364,0.559641,1.295174,0.099032
8097,1512,574,8776,7523,0.538438,0.724832,0.146967,0.724832,0.853033,0.244383,0.559587,1.295299,0.099034
8098,1512,574,8775,7524,0.538377,0.724832,0.146982,0.724832,0.853018,0.244403,0.559532,1.295425,0.099044
8099,1512,574,8774,7525,0.538315,0.724832,0.146996,0.724832,0.853004,0.244423,0.559478,1.295551,0.099046
8100,1512,574,8773,7526,0.538254,0.724832,0.14701,0.724832,0.85299,0.244443,0.559423,1.295677,0.099047
8101,1512,574,8772,7527,0.538193,0.724832,0.147025,0.724832,0.852975,0.244462,0.559369,1.295803,0.099048
8102,1512,574,8771,7528,0.538131,0.724832,0.147039,0.724832,0.852961,0.244482,0.559315,1.295929,0.099056
8103,1512,574,8770,7529,0.53807,0.724832,0.147053,0.724832,0.852947,0.244502,0.55926,1.296055,0.099061
8104,1512,574,8769,7530,0.538008,0.724832,0.147067,0.724832,0.852933,0.244522,0.559206,1.296181,0.099065
8105,1512,574,8768,7531,0.537947,0.724832,0.147082,0.724832,0.852918,0.244541,0.559151,1.296307,0.099074
8106,1512,574,8767,7532,0.537886,0.724832,0.147096,0.724832,0.852904,0.244561,0.559097,1.296434,0.099076
8107,1512,574,8766,7533,0.537824,0.724832,0.14711,0.724832,0.85289,0.244581,0.559043,1.29656,0.099083
8108,1512,574,8765,7534,0.537763,0.724832,0.147125,0.724832,0.852875,0.244601,0.558988,1.296686,0.099089
8109,1511,575,8765,7534,0.537763,0.724353,0.147042,0.724353,0.852958,0.244459,0.558934,1.295954,0.099092
8110,1511,575,8764,7535,0.537702,0.724353,0.147056,0.724353,0.852944,0.244479,0.55888,1.29608,0.099096
8111,1511,575,8763,7536,0.53764,0.724353,0.14707,0.724353,0.85293,0.244498,0.558825,1.296207,0.099104
8112,1511,575,8762,7537,0.537579,0.724353,0.147085,0.724353,0.852915,0.244518,0.558771,1.296333,0.09912
8113,1511,575,8761,7538,0.537518,0.724353,0.147099,0.724353,0.852901,0.244538,0.558716,1.296459,0.099121
8114,1511,575,8760,7539,0.537456,0.724353,0.147113,0.724353,0.852887,0.244558,0.558662,1.296585,0.099124
8115,1511,575,8759,7540,0.537395,0.724353,0.147128,0.724353,0.852872,0.244578,0.558608,1.296711,0.099124
8116,1511,575,8758,7541,0.537334,0.724353,0.147142,0.724353,0.852858,0.244597,0.558553,1.296838,0.099133
8117,1511,575,8757,7542,0.537272,0.724353,0.147156,0.724353,0.852844,0.244617,0.558499,1.296964,0.09914
8118,1511,575,8756,7543,0.537211,0.724353,0.147171,0.724353,0.852829,0.244637,0.558444,1.29709,0.099148
8119,1511,575,8755,7544,0.53715,0.724353,0.147185,0.724353,0.852815,0.244657,0.55839,1.297217,0.099154
8120,1511,575,8754,7545,0.537088,0.724353,0.147199,0.724353,0.852801,0.244677,0.558336,1.297343,0.099155
8121,1511,575,8753,7546,0.537027,0.724353,0.147214,0.724353,0.852786,0.244696,0.558281,1.297469,0.099164
8122,1510,576,8753,7546,0.537027,0.723873,0.14713,0.723873,0.85287,0.244554,0.558227,1.296737,0.099164
8123,1510,576,8752,7547,0.536965,0.723873,0.147145,0.723873,0.852855,0.244574,0.558172,1.296863,0.099164
8124,1510,576,8751,7548,0.536904,0.723873,0.147159,0.723873,0.852841,0.244594,0.558118,1.29699,0.099168
8125,1510,576,8750,7549,0.536843,0.723873,0.147173,0.723873,0.852827,0.244614,0.558064,1.297116,0.099171
8126,1510,576,8749,7550,0.536781,0.723873,0.147188,0.723873,0.852812,0.244633,0.558009,1.297243,0.099175
8127,1510,576,8748,7551,0.53672,0.723873,0.147202,0.723873,0.852798,0.244653,0.557955,1.297369,0.099177
8128,1510,576,8747,7552,0.536659,0.723873,0.147217,0.723873,0.852783,0.244673,0.5579,1.297496,0.099179
8129,1510,576,8746,7553,0.536597,0.723873,0.147231,0.723873,0.852769,0.244693,0.557846,1.297622,0.09918
8130,1510,576,8745,7554,0.536536,0.723873,0.147245,0.723873,0.852755,0.244713,0.557792,1.297749,0.099196
8131,1510,576,8744,7555,0.536475,0.723873,0.14726,0.723873,0.85274,0.244733,0.557737,1.297875,0.099199
8132,1510,576,8743,7556,0.536413,0.723873,0.147274,0.723873,0.852726,0.244752,0.557683,1.298002,0.0992
8133,1510,576,8742,7557,0.536352,0.723873,0.147288,0.723873,0.852712,0.244772,0.557629,1.298128,0.099229
8134,1510,576,8741,7558,0.536291,0.723873,0.147303,0.723873,0.852697,0.244792,0.557574,1.298255,0.099232
8135,1510,576,8740,7559,0.536229,0.723873,0.147317,0.723873,0.852683,0.244812,0.55752,1.298382,0.099252
8136,1510,576,8739,7560,0.536168,0.723873,0.147331,0.723873,0.852669,0.244832,0.557465,1.298508,0.099261
8137,1510,576,8738,7561,0.536107,0.723873,0.147346,0.723873,0.852654,0.244852,0.557411,1.298635,0.099261
8138,1510,576,8737,7562,0.536045,0.723873,0.14736,0.723873,0.85264,0.244871,0.557357,1.298762,0.099263
8139,1510,576,8736,7563,0.535984,0.723873,0.147375,0.723873,0.852625,0.244891,0.557302,1.298889,0.099271
8140,1510,576,8735,7564,0.535922,0.723873,0.147389,0.723873,0.852611,0.244911,0.557248,1.299015,0.099293
8141,1510,576,8734,7565,0.535861,0.723873,0.147403,0.723873,0.852597,0.244931,0.557193,1.299142,0.099311
8142,1509,577,8734,7565,0.535861,0.723394,0.14732,0.723394,0.85268,0.244789,0.557139,1.298409,0.099313
