@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
1892,1348,1295,5777,14633,0.283048,0.510026,0.189193,0.510026,0.810807,0.276003,0.30907,1.650195,0.409829
1893,1347,1296,5774,14636,0.282901,0.509648,0.189159,0.509648,0.810841,0.275912,0.308897,1.649897,0.410011
1894,1347,1296,5773,14637,0.282852,0.509648,0.189185,0.509648,0.810815,0.27594,0.308854,1.650129,0.410105
1895,1347,1296,5772,14638,0.282803,0.509648,0.189212,0.509648,0.810788,0.275968,0.30881,1.650361,0.410201
1896,1347,1296,5771,14639,0.282754,0.509648,0.189239,0.509648,0.810761,0.275996,0.308767,1.650593,0.410227
1897,1345,1298,5769,14641,0.282656,0.508891,0.189064,0.508891,0.810936,0.275699,0.308593,1.649069,0.410335
1898,1345,1298,5768,14642,0.282607,0.508891,0.18909,0.508891,0.81091,0.275728,0.30855,1.6493,0.410594
1899,1344,1299,5768,14642,0.282607,0.508513,0.188976,0.508513,0.811024,0.275551,0.308506,1.648306,0.410595
1900,1344,1299,5767,14643,0.282558,0.508513,0.189003,0.508513,0.810997,0.275579,0.308463,1.648538,0.41067
1901,1343,1300,5765,14645,0.28246,0.508135,0.188942,0.508135,0.811058,0.275459,0.308333,1.648006,0.410706
1902,1343,1300,5760,14650,0.282215,0.508135,0.189075,0.508135,0.810925,0.2756,0.308116,1.649166,0.410762
1903,1341,1302,5731,14679,0.280794,0.507378,0.189621,0.507378,0.810379,0.276068,0.306771,1.653929,0.410819
1904,1341,1302,5723,14687,0.280402,0.507378,0.189836,0.507378,0.810164,0.276295,0.306424,1.655802,0.410857
1905,1341,1302,5722,14688,0.280353,0.507378,0.189863,0.507378,0.810137,0.276324,0.306381,1.656036,0.4109
1906,1341,1302,5716,14694,0.280059,0.507378,0.190024,0.507378,0.809976,0.276495,0.306121,1.657444,0.410938
1907,1341,1302,5715,14695,0.28001,0.507378,0.190051,0.507378,0.809949,0.276523,0.306077,1.657679,0.411122
1908,1341,1302,5713,14697,0.279912,0.507378,0.190105,0.507378,0.809895,0.27658,0.305991,1.658149,0.411288
1909,1337,1306,5692,14718,0.278883,0.505865,0.190212,0.505865,0.809788,0.276468,0.304906,1.659083,0.411459
1910,1337,1306,5691,14719,0.278834,0.505865,0.190239,0.505865,0.809761,0.276497,0.304863,1.659319,0.411492
1911,1336,1307,5685,14725,0.27854,0.505486,0.190286,0.505486,0.809714,0.27649,0.304559,1.659731,0.411496
1912,1336,1307,5684,14726,0.278491,0.505486,0.190313,0.505486,0.809687,0.276519,0.304516,1.659968,0.411638
1913,1336,1307,5683,14727,0.278442,0.505486,0.190341,0.505486,0.809659,0.276547,0.304472,1.660204,0.411736
1914,1335,1308,5661,14749,0.277364,0.505108,0.190823,0.505108,0.809177,0.277,0.303475,1.664416,0.412145
1915,1334,1309,5661,14749,0.277364,0.504729,0.190708,0.504729,0.809292,0.276821,0.303431,1.663407,0.412212
1916,1333,1310,5653,14757,0.276972,0.504351,0.19081,0.504351,0.80919,0.276872,0.303041,1.664301,0.412215
1917,1333,1310,5652,14758,0.276923,0.504351,0.190838,0.504351,0.809162,0.276901,0.302997,1.664539,0.412238
1918,1332,1311,5650,14760,0.276825,0.503973,0.190776,0.503973,0.809224,0.276779,0.302867,1.664005,0.412282
1919,1332,1311,5649,14761,0.276776,0.503973,0.190804,0.503973,0.809196,0.276808,0.302824,1.664244,0.412437
1920,1332,1311,5648,14762,0.276727,0.503973,0.190831,0.503973,0.809169,0.276837,0.302781,1.664482,0.412623
1921,1328,1315,5633,14777,0.275992,0.502459,0.190777,0.502459,0.809223,0.276551,0.301956,1.664013,0.412675
1922,1326,1317,5631,14779,0.275894,0.501703,0.190599,0.501703,0.809401,0.27625,0.301783,1.662462,0.412763
1923,1326,1317,5630,14780,0.275845,0.501703,0.190627,0.501703,0.809373,0.276279,0.301739,1.662701,0.412815
1924,1326,1317,5629,14781,0.275796,0.501703,0.190654,0.501703,0.809346,0.276308,0.301696,1.66294,0.412882
1925,1326,1317,5627,14783,0.275698,0.501703,0.190709,0.501703,0.809291,0.276365,0.301609,1.663419,0.412948
1926,1324,1319,5627,14783,0.275698,0.500946,0.190476,0.500946,0.809524,0.276006,0.301523,1.661388,0.41308
1927,1324,1319,5626,14784,0.275649,0.500946,0.190504,0.500946,0.809496,0.276035,0.301479,1.661627,0.413169
1928,1324,1319,5624,14786,0.275551,0.500946,0.190558,0.500946,0.809442,0.276092,0.301392,1.662105,0.41318
1929,1324,1319,5621,14789,0.275404,0.500946,0.190641,0.500946,0.809359,0.276179,0.301262,1.662823,0.413191
1930,1324,1319,5620,14790,0.275355,0.500946,0.190668,0.500946,0.809332,0.276207,0.301219,1.663062,0.413367
1931,1323,1320,5618,14792,0.275257,0.500568,0.190607,0.500568,0.809393,0.276085,0.301089,1.662525,0.413596
1932,1321,1322,5598,14812,0.274277,0.499811,0.190924,0.499811,0.809076,0.276302,0.300134,1.66529,0.413653
1933,1321,1322,5597,14813,0.274228,0.499811,0.190951,0.499811,0.809049,0.276331,0.300091,1.66553,0.413759
1934,1320,1323,5582,14828,0.273493,0.499432,0.191249,0.499432,0.808751,0.276585,0.299397,1.668128,0.413786
1935,1320,1323,5581,14829,0.273444,0.499432,0.191277,0.499432,0.808723,0.276614,0.299354,1.668369,0.413916
1936,1320,1323,5580,14830,0.273395,0.499432,0.191304,0.499432,0.808696,0.276643,0.29931,1.668611,0.414166
1937,1320,1323,5579,14831,0.273346,0.499432,0.191332,0.499432,0.808668,0.276672,0.299267,1.668853,0.41419
1938,1320,1323,5578,14832,0.273297,0.499432,0.19136,0.499432,0.80864,0.276701,0.299224,1.669095,0.414207
1939,1320,1323,5577,14833,0.273248,0.499432,0.191388,0.499432,0.808612,0.27673,0.29918,1.669337,0.414212
1940,1320,1323,5576,14834,0.273199,0.499432,0.191415,0.499432,0.808585,0.276759,0.299137,1.669579,0.41432
1941,1320,1323,5575,14835,0.27315,0.499432,0.191443,0.499432,0.808557,0.276788,0.299093,1.669821,0.414388
1942,1318,1325,5569,14841,0.272856,0.498676,0.191375,0.498676,0.808625,0.2766,0.298746,1.669228,0.414446
1943,1318,1325,5566,14844,0.272709,0.498676,0.191458,0.498676,0.808542,0.276687,0.298616,1.669955,0.414521
1944,1318,1325,5565,14845,0.27266,0.498676,0.191486,0.498676,0.808514,0.276716,0.298573,1.670198,0.414662
1945,1318,1325,5563,14847,0.272562,0.498676,0.191542,0.498676,0.808458,0.276774,0.298486,1.670683,0.414675
1946,1317,1326,5561,14849,0.272464,0.498297,0.19148,0.498297,0.80852,0.276652,0.298356,1.670144,0.414832
1947,1317,1326,5560,14850,0.272415,0.498297,0.191508,0.498297,0.808492,0.276681,0.298313,1.670387,0.415027
1948,1317,1326,5559,14851,0.272366,0.498297,0.191536,0.498297,0.808464,0.27671,0.298269,1.67063,0.415298
1949,1317,1326,5558,14852,0.272317,0.498297,0.191564,0.498297,0.808436,0.276739,0.298226,1.670873,0.415301
1950,1317,1326,5554,14856,0.272122,0.498297,0.191675,0.498297,0.808325,0.276855,0.298052,1.671845,0.415355
1951,1316,1327,5546,14864,0.27173,0.497919,0.191781,0.497919,0.808219,0.276907,0.297662,1.672767,0.415489
1952,1316,1327,5544,14866,0.271632,0.497919,0.191837,0.497919,0.808163,0.276965,0.297575,1.673255,0.415493
1953,1308,1335,5512,14898,0.270064,0.494892,0.191789,0.494892,0.808211,0.276445,0.29584,1.672837,0.415537
1954,1308,1335,5509,14901,0.269917,0.494892,0.191873,0.494892,0.808127,0.276533,0.29571,1.673573,0.415543
1955,1307,1336,5508,14902,0.269868,0.494514,0.191783,0.494514,0.808217,0.27638,0.295623,1.672785,0.415653
1956,1276,1367,5324,15086,0.260853,0.482785,0.193333,0.482785,0.806667,0.276101,0.286297,1.686308,0.415843
1957,1276,1367,5322,15088,0.260755,0.482785,0.193392,0.482785,0.806608,0.276161,0.28621,1.68682,0.416523
1958,1276,1367,5321,15089,0.260706,0.482785,0.193421,0.482785,0.806579,0.27619,0.286167,1.687075,0.416533
1959,1275,1368,5316,15094,0.260461,0.482406,0.193446,0.482406,0.806554,0.276153,0.285906,1.687288,0.416639
1960,1274,1369,5313,15097,0.260314,0.482028,0.193411,0.482028,0.806589,0.276056,0.285733,1.686988,0.416663
1961,1274,1369,5312,15098,0.260265,0.482028,0.193441,0.482028,0.806559,0.276086,0.285689,1.687244,0.416673
1962,1274,1369,5311,15099,0.260216,0.482028,0.19347,0.482028,0.80653,0.276116,0.285646,1.687501,0.416794
1963,1272,1371,5309,15101,0.260118,0.481271,0.193284,0.481271,0.806716,0.275802,0.285473,1.685876,0.416918
1964,1272,1371,5307,15103,0.26002,0.481271,0.193342,0.481271,0.806658,0.275862,0.285386,1.686388,0.417139
1965,1272,1371,5306,15104,0.259971,0.481271,0.193372,0.481271,0.806628,0.275892,0.285342,1.686644,0.417191
1966,1271,1372,5306,15104,0.259971,0.480893,0.193249,0.480893,0.806751,0.275705,0.285299,1.685575,0.4172
1967,1271,1372,5303,15107,0.259824,0.480893,0.193337,0.480893,0.806663,0.275795,0.285169,1.686344,0.417262
1968,1268,1375,5300,15110,0.259677,0.479758,0.193057,0.479758,0.806943,0.275323,0.284909,1.6839,0.417485
1969,1268,1375,5296,15114,0.259481,0.479758,0.193175,0.479758,0.806825,0.275443,0.284735,1.684927,0.417528
1970,1268,1375,5295,15115,0.259432,0.479758,0.193204,0.479758,0.806796,0.275473,0.284692,1.685183,0.417546
1971,1267,1376,5295,15115,0.259432,0.479379,0.193081,0.479379,0.806919,0.275285,0.284648,1.684111,0.417751
1972,1267,1376,5294,15116,0.259383,0.479379,0.193111,0.479379,0.806889,0.275315,0.284605,1.684368,0.417908
1973,1267,1376,5288,15122,0.259089,0.479379,0.193288,0.479379,0.806712,0.275495,0.284345,1.685909,0.417926
1974,1266,1377,5285,15125,0.258942,0.479001,0.193253,0.479001,0.806747,0.275397,0.284171,1.685607,0.417931
1975,1266,1377,5284,15126,0.258893,0.479001,0.193282,0.479001,0.806718,0.275427,0.284128,1.685865,0.417951
1976,1265,1378,5282,15128,0.258795,0.478623,0.193218,0.478623,0.806782,0.275299,0.283998,1.685305,0.418053
1977,1265,1378,5279,15131,0.258648,0.478623,0.193307,0.478623,0.806693,0.275389,0.283868,1.686077,0.418517
1978,1264,1379,5276,15134,0.258501,0.478244,0.193272,0.478244,0.806728,0.275291,0.283694,1.685775,0.418773
1979,1264,1379,5275,15135,0.258452,0.478244,0.193302,0.478244,0.806698,0.275321,0.283651,1.686033,0.418889
1980,1264,1379,5266,15144,0.258011,0.478244,0.193568,0.478244,0.806432,0.275591,0.28326,1.688357,0.419068
1981,1264,1379,5265,15145,0.257962,0.478244,0.193598,0.478244,0.806402,0.275621,0.283217,1.688615,0.419094
1982,1264,1379,5264,15146,0.257913,0.478244,0.193627,0.478244,0.806373,0.275652,0.283174,1.688874,0.419165
1983,1263,1380,5264,15146,0.257913,0.477866,0.193504,0.477866,0.806496,0.275463,0.28313,1.687796,0.41918
1984,1262,1381,5261,15149,0.257766,0.477488,0.193469,0.477488,0.806531,0.275365,0.282957,1.687494,0.419276
1985,1262,1381,5253,15157,0.257374,0.477488,0.193707,0.477488,0.806293,0.275606,0.28261,1.689566,0.419437
1986,1262,1381,5252,15158,0.257325,0.477488,0.193737,0.477488,0.806263,0.275636,0.282566,1.689826,0.419471
1987,1262,1381,5251,15159,0.257276,0.477488,0.193766,0.477488,0.806234,0.275666,0.282523,1.690085,0.419546
1988,1262,1381,5250,15160,0.257227,0.477488,0.193796,0.477488,0.806204,0.275696,0.28248,1.690345,0.419865
1989,1262,1381,5249,15161,0.257178,0.477488,0.193826,0.477488,0.806174,0.275726,0.282436,1.690604,0.419886
1990,1262,1381,5248,15162,0.257129,0.477488,0.193856,0.477488,0.806144,0.275757,0.282393,1.690864,0.420159
1991,1262,1381,5247,15163,0.25708,0.477488,0.193885,0.477488,0.806115,0.275787,0.282349,1.691124,0.420208
1992,1262,1381,5245,15165,0.256982,0.477488,0.193945,0.477488,0.806055,0.275847,0.282263,1.691643,0.420237
1993,1262,1381,5243,15167,0.256884,0.477488,0.194005,0.477488,0.805995,0.275907,0.282176,1.692164,0.420266
1994,1261,1382,5243,15167,0.256884,0.477109,0.193881,0.477109,0.806119,0.275719,0.282132,1.691083,0.420392
1995,1260,1383,5242,15168,0.256835,0.476731,0.193787,0.476731,0.806213,0.27556,0.282046,1.690261,0.42059
1996,1260,1383,5241,15169,0.256786,0.476731,0.193816,0.476731,0.806184,0.275591,0.282002,1.690521,0.420644
1997,1260,1383,5240,15170,0.256737,0.476731,0.193846,0.476731,0.806154,0.275621,0.281959,1.690781,0.421113
1998,1260,1383,5226,15184,0.256051,0.476731,0.194265,0.476731,0.805735,0.276043,0.281352,1.694431,0.421121
1999,1246,1397,5146,15264,0.252131,0.471434,0.194931,0.471434,0.805069,0.275816,0.277274,1.700245,0.421271
2000,1246,1397,5145,15265,0.252082,0.471434,0.194962,0.471434,0.805038,0.275847,0.277231,1.700511,0.421306
2001,1246,1397,5144,15266,0.252033,0.471434,0.194992,0.471434,0.805008,0.275877,0.277187,1.700777,0.4219
2002,1245,1398,5142,15268,0.251935,0.471056,0.194927,0.471056,0.805073,0.275748,0.277057,1.700211,0.422069
2003,1245,1398,5141,15269,0.251886,0.471056,0.194958,0.471056,0.805042,0.275778,0.277014,1.700477,0.422091
2004,1245,1398,5140,15270,0.251837,0.471056,0.194988,0.471056,0.805012,0.275809,0.27697,1.700743,0.422119
2005,1244,1399,5140,15270,0.251837,0.470677,0.194862,0.470677,0.805138,0.275618,0.276927,1.699643,0.422233
2006,1244,1399,5139,15271,0.251788,0.470677,0.194893,0.470677,0.805107,0.275648,0.276884,1.69991,0.422259
2007,1244,1399,5138,15272,0.251739,0.470677,0.194923,0.470677,0.805077,0.275679,0.27684,1.700176,0.422355
2008,1244,1399,5137,15273,0.25169,0.470677,0.194954,0.470677,0.805046,0.275709,0.276797,1.700442,0.422568
2009,1243,1400,5136,15274,0.251641,0.470299,0.194858,0.470299,0.805142,0.275549,0.27671,1.699608,0.422654
2010,1243,1400,5135,15275,0.251592,0.470299,0.194889,0.470299,0.805111,0.275579,0.276667,1.699875,0.422701
2011,1243,1400,5134,15276,0.251543,0.470299,0.194919,0.470299,0.805081,0.27561,0.276623,1.700141,0.4228
2012,1243,1400,5133,15277,0.251494,0.470299,0.19495,0.470299,0.80505,0.27564,0.27658,1.700408,0.42309
2013,1243,1400,5132,15278,0.251445,0.470299,0.19498,0.470299,0.80502,0.275671,0.276537,1.700675,0.423183
2014,1242,1401,5132,15278,0.251445,0.469921,0.194854,0.469921,0.805146,0.27548,0.276493,1.699573,0.423206
2015,1242,1401,5131,15279,0.251396,0.469921,0.194885,0.469921,0.805115,0.27551,0.27645,1.69984,0.423313
2016,1242,1401,5128,15282,0.251249,0.469921,0.194976,0.469921,0.805024,0.275602,0.27632,1.70064,0.423396
2017,1242,1401,5127,15283,0.2512,0.469921,0.195007,0.469921,0.804993,0.275632,0.276276,1.700907,0.423438
2018,1242,1401,5126,15284,0.251151,0.469921,0.195038,0.469921,0.804962,0.275663,0.276233,1.701174,0.423461
2019,1242,1401,5124,15286,0.251053,0.469921,0.195099,0.469921,0.804901,0.275724,0.276146,1.701709,0.423615
2020,1241,1402,5118,15292,0.250759,0.469542,0.195156,0.469542,0.804844,0.275717,0.275843,1.70221,0.423653
2021,1241,1402,5107,15303,0.25022,0.469542,0.195495,0.469542,0.804505,0.276054,0.275365,1.70516,0.42367
2022,1241,1402,5106,15304,0.250171,0.469542,0.195525,0.469542,0.804475,0.276085,0.275322,1.705429,0.423803
2023,1241,1402,5105,15305,0.250122,0.469542,0.195556,0.469542,0.804444,0.276115,0.275279,1.705697,0.42381
2024,1241,1402,5104,15306,0.250073,0.469542,0.195587,0.469542,0.804413,0.276146,0.275235,1.705966,0.423909
2025,1241,1402,5103,15307,0.250024,0.469542,0.195618,0.469542,0.804382,0.276177,0.275192,1.706235,0.424037
2026,1240,1403,5102,15308,0.249976,0.469164,0.195522,0.469164,0.804478,0.276016,0.275105,1.705398,0.424045
2027,1240,1403,5101,15309,0.249927,0.469164,0.195553,0.469164,0.804447,0.276046,0.275062,1.705667,0.424137
2028,1240,1403,5100,15310,0.249878,0.469164,0.195584,0.469164,0.804416,0.276077,0.275018,1.705936,0.424151
2029,1239,1404,5091,15319,0.249437,0.468785,0.195735,0.468785,0.804265,0.276162,0.274585,1.707253,0.424156
2030,1237,1406,5085,15325,0.249143,0.468029,0.195666,0.468029,0.804334,0.275962,0.274238,1.706654,0.424198
2031,1236,1407,5085,15325,0.249143,0.46765,0.195539,0.46765,0.804461,0.27577,0.274194,1.705544,0.424332
2032,1236,1407,5084,15326,0.249094,0.46765,0.19557,0.46765,0.80443,0.275801,0.274151,1.705814,0.424353
2033,1236,1407,5081,15329,0.248947,0.46765,0.195662,0.46765,0.804338,0.275893,0.274021,1.706624,0.424465
2034,1236,1407,5080,15330,0.248898,0.46765,0.195693,0.46765,0.804307,0.275924,0.273977,1.706894,0.424674
2035,1236,1407,5079,15331,0.248849,0.46765,0.195724,0.46765,0.804276,0.275954,0.273934,1.707165,0.424978
2036,1236,1407,5078,15332,0.2488,0.46765,0.195755,0.46765,0.804245,0.275985,0.273891,1.707435,0.425278
2037,1236,1407,5077,15333,0.248751,0.46765,0.195786,0.46765,0.804214,0.276016,0.273847,1.707705,0.425493
2038,1236,1407,5075,15335,0.248653,0.46765,0.195849,0.46765,0.804151,0.276078,0.27376,1.708247,0.42552
2039,1236,1407,5074,15336,0.248604,0.46765,0.19588,0.46765,0.80412,0.276109,0.273717,1.708517,0.425798
2040,1236,1407,5073,15337,0.248555,0.46765,0.195911,0.46765,0.804089,0.276139,0.273674,1.708788,0.425965
2041,1236,1407,5071,15339,0.248457,0.46765,0.195973,0.46765,0.804027,0.276201,0.273587,1.70933,0.425976
2042,1236,1407,5045,15365,0.247183,0.46765,0.196784,0.46765,0.803216,0.277006,0.272459,1.716406,0.426006
2043,1236,1407,5042,15368,0.247036,0.46765,0.196878,0.46765,0.803122,0.277099,0.272329,1.717226,0.426058
2044,1235,1408,5036,15374,0.246742,0.467272,0.196938,0.467272,0.803062,0.277092,0.272025,1.717752,0.426786
2045,1235,1408,5035,15375,0.246693,0.467272,0.19697,0.467272,0.80303,0.277123,0.271982,1.718026,0.4268
2046,1235,1408,5032,15378,0.246546,0.467272,0.197064,0.467272,0.802936,0.277217,0.271852,1.718848,0.426803
2047,1231,1412,5028,15382,0.24635,0.465759,0.196677,0.465759,0.803323,0.276567,0.271505,1.715471,0.426941
2048,1231,1412,5026,15384,0.246252,0.465759,0.19674,0.465759,0.80326,0.276629,0.271418,1.716019,0.427055
2049,1230,1413,5020,15390,0.245958,0.46538,0.1968,0.46538,0.8032,0.276622,0.271114,1.716546,0.427061
2050,1229,1414,5018,15392,0.24586,0.465002,0.196734,0.465002,0.803266,0.27649,0.270984,1.715974,0.427234
2051,1229,1414,5017,15393,0.245811,0.465002,0.196766,0.465002,0.803234,0.276522,0.270941,1.716249,0.427259
2052,1229,1414,5012,15398,0.245566,0.465002,0.196924,0.465002,0.803076,0.276677,0.270724,1.717624,0.427299
2053,1229,1414,5011,15399,0.245517,0.465002,0.196955,0.465002,0.803045,0.276708,0.270681,1.717899,0.427307
2054,1227,1416,5011,15399,0.245517,0.464245,0.196698,0.464245,0.803302,0.27632,0.270594,1.715653,0.427389
2055,1227,1416,5010,15400,0.245468,0.464245,0.196729,0.464245,0.803271,0.276351,0.27055,1.715928,0.427408
2056,1227,1416,5008,15402,0.24537,0.464245,0.196792,0.464245,0.803208,0.276414,0.270464,1.716479,0.427695
2057,1225,1418,5006,15404,0.245272,0.463488,0.196598,0.463488,0.803402,0.276087,0.27029,1.714781,0.427875
2058,1225,1418,5005,15405,0.245223,0.463488,0.196629,0.463488,0.803371,0.276119,0.270247,1.715056,0.428026
2059,1223,1420,5003,15407,0.245125,0.462732,0.196434,0.462732,0.803566,0.275792,0.270073,1.713356,0.428208
2060,1223,1420,4999,15411,0.244929,0.462732,0.196561,0.462732,0.803439,0.275917,0.2699,1.714458,0.428283
2061,1223,1420,4996,15414,0.244782,0.462732,0.196655,0.462732,0.803345,0.27601,0.26977,1.715285,0.428508
2062,1221,1422,4982,15428,0.244096,0.461975,0.19684,0.461975,0.80316,0.276057,0.269076,1.716897,0.428575
2063,1221,1422,4981,15429,0.244047,0.461975,0.196872,0.461975,0.803128,0.276088,0.269032,1.717174,0.428604
2064,1221,1422,4980,15430,0.243998,0.461975,0.196904,0.461975,0.803096,0.276119,0.268989,1.71745,0.42876
2065,1221,1422,4979,15431,0.243949,0.461975,0.196935,0.461975,0.803065,0.276151,0.268945,1.717727,0.428854
2066,1220,1423,4978,15432,0.2439,0.461597,0.196838,0.461597,0.803162,0.275987,0.268859,1.716874,0.429056
2067,1220,1423,4977,15433,0.243851,0.461597,0.196869,0.461597,0.803131,0.276018,0.268815,1.717152,0.429088
2068,1220,1423,4976,15434,0.243802,0.461597,0.196901,0.461597,0.803099,0.276049,0.268772,1.717429,0.429407
2069,1220,1423,4974,15436,0.243704,0.461597,0.196965,0.461597,0.803035,0.276112,0.268685,1.717983,0.429426
2070,1220,1423,4973,15437,0.243655,0.461597,0.196997,0.461597,0.803003,0.276143,0.268642,1.718261,0.429455
2071,1219,1424,4969,15441,0.243459,0.461218,0.196994,0.461218,0.803006,0.276073,0.268425,1.718239,0.429594
2072,1219,1424,4968,15442,0.24341,0.461218,0.197026,0.461218,0.802974,0.276104,0.268382,1.718517,0.429663
2073,1219,1424,4967,15443,0.243361,0.461218,0.197058,0.461218,0.802942,0.276135,0.268338,1.718795,0.429698
2074,1218,1425,4967,15443,0.243361,0.46084,0.196928,0.46084,0.803072,0.27594,0.268295,1.717663,0.429706
2075,1218,1425,4964,15446,0.243214,0.46084,0.197024,0.46084,0.802976,0.276034,0.268165,1.718496,0.429764
2076,1218,1425,4963,15447,0.243165,0.46084,0.197055,0.46084,0.802945,0.276065,0.268121,1.718774,0.429807
2077,1218,1425,4954,15456,0.242724,0.46084,0.197343,0.46084,0.802657,0.276347,0.267731,1.721281,0.429836
2078,1218,1425,4952,15458,0.242626,0.46084,0.197407,0.46084,0.802593,0.27641,0.267644,1.721838,0.429967
2079,1217,1426,4952,15458,0.242626,0.460462,0.197277,0.460462,0.802723,0.276214,0.267601,1.720704,0.430369
2080,1214,1429,4941,15469,0.242087,0.459327,0.197238,0.459327,0.802762,0.275972,0.266993,1.720366,0.430623
2081,1214,1429,4940,15470,0.242038,0.459327,0.19727,0.459327,0.80273,0.276003,0.26695,1.720646,0.430658
2082,1213,1430,4940,15470,0.242038,0.458948,0.19714,0.458948,0.80286,0.275807,0.266907,1.719508,0.430823
2083,1213,1430,4936,15474,0.241842,0.458948,0.197268,0.458948,0.802732,0.275933,0.266733,1.720626,0.43084
2084,1213,1430,4935,15475,0.241793,0.458948,0.1973,0.458948,0.8027,0.275964,0.26669,1.720906,0.4309
2085,1212,1431,4935,15475,0.241793,0.45857,0.197169,0.45857,0.802831,0.275768,0.266646,1.719767,0.430929
2086,1212,1431,4934,15476,0.241744,0.45857,0.197201,0.45857,0.802799,0.275799,0.266603,1.720047,0.43104
2087,1210,1433,4933,15477,0.241695,0.457813,0.196972,0.457813,0.803028,0.275438,0.266473,1.718047,0.431124
2088,1209,1434,4933,15477,0.241695,0.457435,0.196841,0.457435,0.803159,0.275242,0.26643,1.716907,0.431131
2089,1209,1434,4931,15479,0.241597,0.457435,0.196906,0.457435,0.803094,0.275305,0.266343,1.717466,0.43148
2090,1208,1435,4923,15487,0.241205,0.457056,0.197031,0.457056,0.802969,0.275359,0.265952,1.718565,0.431515
2091,1208,1435,4922,15488,0.241156,0.457056,0.197064,0.457056,0.802936,0.27539,0.265909,1.718845,0.431585
2092,1208,1435,4921,15489,0.241107,0.457056,0.197096,0.457056,0.802904,0.275422,0.265866,1.719126,0.431625
2093,1208,1435,4920,15490,0.241058,0.457056,0.197128,0.457056,0.802872,0.275453,0.265822,1.719406,0.431944
2094,1203,1440,4873,15537,0.238756,0.455165,0.197992,0.455165,0.802008,0.275949,0.263567,1.726944,0.432085
2095,1203,1440,4872,15538,0.238707,0.455165,0.198025,0.455165,0.801975,0.275981,0.263523,1.727228,0.432132
2096,1202,1441,4871,15539,0.238658,0.454786,0.197925,0.454786,0.802075,0.275815,0.263436,1.72636,0.432394
2097,1202,1441,4869,15541,0.23856,0.454786,0.19799,0.454786,0.80201,0.275878,0.26335,1.726929,0.432425
2098,1202,1441,4868,15542,0.238511,0.454786,0.198023,0.454786,0.801977,0.27591,0.263306,1.727214,0.432455
2099,1202,1441,4867,15543,0.238462,0.454786,0.198056,0.454786,0.801944,0.275941,0.263263,1.727498,0.432543
2100,1201,1442,4864,15546,0.238315,0.454408,0.198021,0.454408,0.801979,0.275838,0.263089,1.727199,0.432594
2101,1201,1442,4863,15547,0.238266,0.454408,0.198054,0.454408,0.801946,0.27587,0.263046,1.727484,0.432731
2102,1200,1443,4861,15549,0.238168,0.45403,0.197987,0.45403,0.802013,0.275735,0.262916,1.7269,0.432855
2103,1200,1443,4860,15550,0.238119,0.45403,0.19802,0.45403,0.80198,0.275767,0.262873,1.727185,0.433071
2104,1200,1443,4854,15556,0.237825,0.45403,0.198216,0.45403,0.801784,0.275957,0.262612,1.728897,0.433238
2105,1200,1443,4853,15557,0.237776,0.45403,0.198249,0.45403,0.801751,0.275989,0.262569,1.729183,0.433347
2106,1199,1444,4850,15560,0.237629,0.453651,0.198215,0.453651,0.801785,0.275886,0.262395,1.728884,0.433541
2107,1198,1445,4850,15560,0.237629,0.453273,0.198082,0.453273,0.801918,0.275687,0.262352,1.727728,0.433545
2108,1198,1445,4849,15561,0.23758,0.453273,0.198115,0.453273,0.801885,0.275719,0.262309,1.728014,0.433573
2109,1198,1445,4848,15562,0.237531,0.453273,0.198148,0.453273,0.801852,0.275751,0.262265,1.728299,0.434168
2110,1197,1446,4848,15562,0.237531,0.452894,0.198015,0.452894,0.801985,0.275552,0.262222,1.727142,0.434177
2111,1196,1447,4848,15562,0.237531,0.452516,0.197882,0.452516,0.802118,0.275354,0.262178,1.725985,0.434182
2112,1196,1447,4847,15563,0.237482,0.452516,0.197915,0.452516,0.802085,0.275386,0.262135,1.726271,0.434204
2113,1195,1448,4828,15582,0.236551,0.452138,0.198406,0.452138,0.801594,0.27579,0.261268,1.730555,0.434205
2114,1195,1448,4825,15585,0.236404,0.452138,0.198505,0.452138,0.801495,0.275886,0.261137,1.731417,0.434339
2115,1195,1448,4823,15587,0.236306,0.452138,0.198571,0.452138,0.801429,0.27595,0.261051,1.731993,0.43438
2116,1195,1448,4821,15589,0.236208,0.452138,0.198637,0.452138,0.801363,0.276013,0.260964,1.732568,0.4344
2117,1194,1449,4810,15600,0.235669,0.451759,0.198867,0.451759,0.801133,0.276165,0.260443,1.734578,0.434554
2118,1191,1452,4803,15607,0.235326,0.450624,0.198699,0.450624,0.801301,0.27579,0.26001,1.733107,0.434608
2119,1191,1452,4802,15608,0.235277,0.450624,0.198732,0.450624,0.801268,0.275822,0.259966,1.733396,0.43473
2120,1191,1452,4801,15609,0.235228,0.450624,0.198765,0.450624,0.801235,0.275854,0.259923,1.733685,0.43478
