@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
3058,1565,1078,7601,12809,0.372415,0.59213,0.17074,0.59213,0.82926,0.265052,0.397606,1.48924,0.234032
3059,1565,1078,7597,12813,0.37222,0.59213,0.170814,0.59213,0.829186,0.265142,0.397432,1.48989,0.234057
3060,1564,1079,7597,12813,0.37222,0.591752,0.170724,0.591752,0.829276,0.264995,0.397389,1.489101,0.234147
3061,1563,1080,7595,12815,0.372122,0.591373,0.17067,0.591373,0.82933,0.264893,0.397258,1.488636,0.234147
3062,1563,1080,7594,12816,0.372073,0.591373,0.170689,0.591373,0.829311,0.264915,0.397215,1.488799,0.234158
3063,1563,1080,7593,12817,0.372024,0.591373,0.170708,0.591373,0.829292,0.264938,0.397172,1.488962,0.234188
3064,1562,1081,7587,12823,0.37173,0.590995,0.170729,0.590995,0.829271,0.264925,0.396868,1.489147,0.234339
3065,1561,1082,7562,12848,0.370505,0.590617,0.171106,0.590617,0.828894,0.265341,0.39574,1.492435,0.234495
3066,1561,1082,7560,12850,0.370407,0.590617,0.171144,0.590617,0.828856,0.265386,0.395653,1.492763,0.234571
3067,1561,1082,7558,12852,0.370309,0.590617,0.171181,0.590617,0.828819,0.265431,0.395567,1.49309,0.23473
3068,1557,1086,7542,12868,0.369525,0.589103,0.171118,0.589103,0.828882,0.265202,0.394699,1.492537,0.234827
3069,1557,1086,7541,12869,0.369476,0.589103,0.171137,0.589103,0.828863,0.265224,0.394656,1.492701,0.234838
3070,1557,1086,7540,12870,0.369427,0.589103,0.171155,0.589103,0.828845,0.265247,0.394612,1.492866,0.234842
3071,1557,1086,7538,12872,0.369329,0.589103,0.171193,0.589103,0.828807,0.265292,0.394526,1.493194,0.234881
3072,1556,1087,7536,12874,0.369231,0.588725,0.171139,0.588725,0.828861,0.26519,0.394396,1.492727,0.234967
3073,1556,1087,7535,12875,0.369182,0.588725,0.171158,0.588725,0.828842,0.265212,0.394352,1.492891,0.235016
3074,1554,1089,7530,12880,0.368937,0.587968,0.17107,0.587968,0.82893,0.265029,0.394048,1.492121,0.235022
3075,1554,1089,7527,12883,0.36879,0.587968,0.171127,0.587968,0.828873,0.265097,0.393918,1.492614,0.235186
3076,1554,1089,7525,12885,0.368692,0.587968,0.171164,0.587968,0.828836,0.265142,0.393832,1.492943,0.235227
3077,1553,1090,7525,12885,0.368692,0.58759,0.171073,0.58759,0.828927,0.264994,0.393788,1.492147,0.235228
3078,1553,1090,7524,12886,0.368643,0.58759,0.171092,0.58759,0.828908,0.265017,0.393745,1.492311,0.235251
3079,1553,1090,7518,12892,0.368349,0.58759,0.171205,0.58759,0.828795,0.265153,0.393485,1.493298,0.235279
3080,1553,1090,7514,12896,0.368153,0.58759,0.17128,0.58759,0.82872,0.265243,0.393311,1.493957,0.235295
3081,1553,1090,7513,12897,0.368104,0.58759,0.171299,0.58759,0.828701,0.265266,0.393268,1.494122,0.23533
3082,1553,1090,7511,12899,0.368006,0.58759,0.171337,0.58759,0.828663,0.265311,0.393181,1.494452,0.235446
3083,1553,1090,7509,12901,0.367908,0.58759,0.171375,0.58759,0.828625,0.265357,0.393094,1.494781,0.235536
3084,1553,1090,7508,12902,0.367859,0.58759,0.171394,0.58759,0.828606,0.265379,0.393051,1.494946,0.235554
3085,1553,1090,7506,12904,0.367761,0.58759,0.171432,0.58759,0.828568,0.265425,0.392964,1.495276,0.235575
3086,1553,1090,7503,12907,0.367614,0.58759,0.171489,0.58759,0.828511,0.265493,0.392834,1.495772,0.235601
3087,1553,1090,7502,12908,0.367565,0.58759,0.171507,0.58759,0.828493,0.265515,0.392791,1.495937,0.235618
3088,1553,1090,7500,12910,0.367467,0.58759,0.171545,0.58759,0.828455,0.265561,0.392704,1.496267,0.235626
3089,1552,1091,7481,12929,0.366536,0.587212,0.171814,0.587212,0.828186,0.265844,0.391836,1.498615,0.235699
3090,1552,1091,7477,12933,0.36634,0.587212,0.171891,0.587212,0.828109,0.265936,0.391663,1.499279,0.235757
3091,1552,1091,7476,12934,0.366291,0.587212,0.17191,0.587212,0.82809,0.265958,0.391619,1.499445,0.235826
3092,1552,1091,7475,12935,0.366242,0.587212,0.171929,0.587212,0.828071,0.265981,0.391576,1.499611,0.235849
3093,1550,1093,7471,12939,0.366046,0.586455,0.171821,0.586455,0.828179,0.265775,0.391316,1.498674,0.235869
3094,1550,1093,7470,12940,0.365997,0.586455,0.17184,0.586455,0.82816,0.265798,0.391272,1.498841,0.235871
3095,1550,1093,7467,12943,0.36585,0.586455,0.171898,0.586455,0.828102,0.265866,0.391142,1.499339,0.235936
3096,1550,1093,7466,12944,0.365801,0.586455,0.171917,0.586455,0.828083,0.265889,0.391099,1.499506,0.236077
3097,1550,1093,7465,12945,0.365752,0.586455,0.171936,0.586455,0.828064,0.265912,0.391055,1.499672,0.236092
3098,1550,1093,7463,12947,0.365654,0.586455,0.171974,0.586455,0.828026,0.265957,0.390969,1.500005,0.236185
3099,1548,1095,7462,12948,0.365605,0.585698,0.171809,0.585698,0.828191,0.265683,0.390839,1.498568,0.236204
3100,1548,1095,7461,12949,0.365556,0.585698,0.171828,0.585698,0.828172,0.265705,0.390795,1.498734,0.236253
3101,1547,1096,7457,12953,0.36536,0.58532,0.171813,0.58532,0.828187,0.265648,0.390578,1.498598,0.236331
3102,1547,1096,7452,12958,0.365115,0.58532,0.171908,0.58532,0.828092,0.265762,0.390361,1.499431,0.236394
3103,1546,1097,7451,12959,0.365066,0.584941,0.171835,0.584941,0.828165,0.265636,0.390275,1.498794,0.236412
3104,1546,1097,7450,12960,0.365017,0.584941,0.171854,0.584941,0.828146,0.265659,0.390231,1.498961,0.236419
3105,1546,1097,7449,12961,0.364968,0.584941,0.171873,0.584941,0.828127,0.265681,0.390188,1.499128,0.236436
3106,1545,1098,7446,12964,0.364821,0.584563,0.171839,0.584563,0.828161,0.265601,0.390014,1.498824,0.2365
3107,1545,1098,7445,12965,0.364772,0.584563,0.171858,0.584563,0.828142,0.265624,0.389971,1.498991,0.23661
3108,1544,1099,7445,12965,0.364772,0.584185,0.171765,0.584185,0.828235,0.265475,0.389928,1.498188,0.236639
3109,1544,1099,7444,12966,0.364723,0.584185,0.171785,0.584185,0.828215,0.265497,0.389884,1.498354,0.236985
3110,1544,1099,7443,12967,0.364674,0.584185,0.171804,0.584185,0.828196,0.26552,0.389841,1.498521,0.236987
3111,1544,1099,7442,12968,0.364625,0.584185,0.171823,0.584185,0.828177,0.265543,0.389797,1.498688,0.237043
3112,1544,1099,7441,12969,0.364576,0.584185,0.171842,0.584185,0.828158,0.265566,0.389754,1.498855,0.237093
3113,1544,1099,7439,12971,0.364478,0.584185,0.17188,0.584185,0.82812,0.265612,0.389667,1.499188,0.237191
3114,1544,1099,7436,12974,0.364331,0.584185,0.171938,0.584185,0.828062,0.26568,0.389537,1.499689,0.237224
3115,1544,1099,7435,12975,0.364282,0.584185,0.171957,0.584185,0.828043,0.265703,0.389494,1.499856,0.237301
3116,1544,1099,7434,12976,0.364233,0.584185,0.171976,0.584185,0.828024,0.265726,0.38945,1.500023,0.237328
3117,1544,1099,7433,12977,0.364184,0.584185,0.171995,0.584185,0.828005,0.265749,0.389407,1.50019,0.23741
3118,1544,1099,7428,12982,0.363939,0.584185,0.172091,0.584185,0.827909,0.265863,0.38919,1.501026,0.237457
3119,1544,1099,7426,12984,0.363841,0.584185,0.172129,0.584185,0.827871,0.265909,0.389103,1.501361,0.237501
3120,1544,1099,7425,12985,0.363792,0.584185,0.172149,0.584185,0.827851,0.265932,0.38906,1.501528,0.237504
3121,1544,1099,7423,12987,0.363694,0.584185,0.172187,0.584185,0.827813,0.265978,0.388973,1.501863,0.237514
3122,1543,1100,7423,12987,0.363694,0.583806,0.172095,0.583806,0.827905,0.265828,0.38893,1.501058,0.237554
3123,1543,1100,7421,12989,0.363596,0.583806,0.172133,0.583806,0.827867,0.265874,0.388843,1.501393,0.237686
3124,1543,1100,7420,12990,0.363547,0.583806,0.172152,0.583806,0.827848,0.265897,0.3888,1.50156,0.237783
3125,1543,1100,7417,12993,0.3634,0.583806,0.17221,0.583806,0.82779,0.265966,0.38867,1.502063,0.237834
3126,1543,1100,7416,12994,0.363351,0.583806,0.172229,0.583806,0.827771,0.265989,0.388626,1.502231,0.237852
3127,1543,1100,7415,12995,0.363302,0.583806,0.172248,0.583806,0.827752,0.266012,0.388583,1.502399,0.237919
3128,1543,1100,7414,12996,0.363253,0.583806,0.172268,0.583806,0.827732,0.266034,0.388539,1.502566,0.23812
3129,1543,1100,7410,13000,0.363057,0.583806,0.172344,0.583806,0.827656,0.266126,0.388366,1.503238,0.238165
3130,1543,1100,7409,13001,0.363008,0.583806,0.172364,0.583806,0.827636,0.266149,0.388323,1.503406,0.238412
3131,1543,1100,7408,13002,0.362959,0.583806,0.172383,0.583806,0.827617,0.266172,0.388279,1.503573,0.238443
3132,1543,1100,7407,13003,0.36291,0.583806,0.172402,0.583806,0.827598,0.266195,0.388236,1.503741,0.23868
3133,1543,1100,7406,13004,0.362861,0.583806,0.172421,0.583806,0.827579,0.266218,0.388192,1.50391,0.238758
3134,1543,1100,7405,13005,0.362812,0.583806,0.172441,0.583806,0.827559,0.266241,0.388149,1.504078,0.238808
3135,1543,1100,7404,13006,0.362763,0.583806,0.17246,0.583806,0.82754,0.266264,0.388106,1.504246,0.238975
3136,1543,1100,7403,13007,0.362714,0.583806,0.172479,0.583806,0.827521,0.266287,0.388062,1.504414,0.239037
3137,1543,1100,7402,13008,0.362665,0.583806,0.172499,0.583806,0.827501,0.26631,0.388019,1.504582,0.239055
3138,1543,1100,7401,13009,0.362616,0.583806,0.172518,0.583806,0.827482,0.266333,0.387976,1.50475,0.23908
3139,1542,1101,7382,13028,0.361685,0.583428,0.172792,0.583428,0.827208,0.266621,0.387108,1.507145,0.239259
3140,1542,1101,7381,13029,0.361636,0.583428,0.172812,0.583428,0.827188,0.266644,0.387065,1.507314,0.239318
3141,1542,1101,7380,13030,0.361587,0.583428,0.172831,0.583428,0.827169,0.266667,0.387021,1.507483,0.239321
3142,1542,1101,7379,13031,0.361538,0.583428,0.172851,0.583428,0.827149,0.26669,0.386978,1.507652,0.239339
3143,1542,1101,7378,13032,0.361489,0.583428,0.17287,0.583428,0.82713,0.266713,0.386934,1.507821,0.239341
3144,1542,1101,7377,13033,0.36144,0.583428,0.172889,0.583428,0.827111,0.266736,0.386891,1.50799,0.239414
3145,1542,1101,7374,13036,0.361293,0.583428,0.172948,0.583428,0.827052,0.266805,0.386761,1.508498,0.239442
3146,1541,1102,7366,13044,0.360902,0.58305,0.17301,0.58305,0.82699,0.26684,0.386371,1.509043,0.239583
3147,1541,1102,7360,13050,0.360608,0.58305,0.173127,0.58305,0.826873,0.266979,0.38611,1.51006,0.239584
3148,1541,1102,7359,13051,0.360559,0.58305,0.173146,0.58305,0.826854,0.267002,0.386067,1.510229,0.239687
3149,1533,1110,7298,13112,0.35757,0.580023,0.173593,0.580023,0.826407,0.267213,0.383074,1.514128,0.239708
3150,1533,1110,7297,13113,0.357521,0.580023,0.173613,0.580023,0.826387,0.267236,0.38303,1.514299,0.239712
3151,1533,1110,7296,13114,0.357472,0.580023,0.173632,0.580023,0.826368,0.267259,0.382987,1.514471,0.239817
3152,1533,1110,7295,13115,0.357423,0.580023,0.173652,0.580023,0.826348,0.267283,0.382944,1.514642,0.23992
3153,1533,1110,7294,13116,0.357374,0.580023,0.173672,0.580023,0.826328,0.267306,0.3829,1.514814,0.240079
3154,1532,1111,7290,13120,0.357178,0.579644,0.173657,0.579644,0.826343,0.267248,0.382683,1.514684,0.240148
3155,1531,1112,7290,13120,0.357178,0.579266,0.173563,0.579266,0.826437,0.267097,0.38264,1.513867,0.240423
3156,1531,1112,7283,13127,0.356835,0.579266,0.173701,0.579266,0.826299,0.26726,0.382336,1.515069,0.240478
3157,1531,1112,7281,13129,0.356737,0.579266,0.17374,0.579266,0.82626,0.267307,0.38225,1.515413,0.240506
3158,1531,1112,7278,13132,0.35659,0.579266,0.1738,0.579266,0.8262,0.267377,0.382119,1.515929,0.240579
3159,1531,1112,7277,13133,0.356541,0.579266,0.173819,0.579266,0.826181,0.2674,0.382076,1.516101,0.240603
3160,1531,1112,7272,13138,0.356296,0.579266,0.173918,0.579266,0.826082,0.267517,0.381859,1.516962,0.240605
3161,1530,1113,7249,13161,0.355169,0.578888,0.17428,0.578888,0.82572,0.267904,0.380818,1.520116,0.240682
3162,1528,1115,7248,13162,0.35512,0.578131,0.174111,0.578131,0.825889,0.267624,0.380688,1.518648,0.240712
3163,1524,1119,7230,13180,0.354238,0.576617,0.174092,0.576617,0.825908,0.267439,0.379734,1.518479,0.240714
3164,1522,1121,7230,13180,0.354238,0.575861,0.173903,0.575861,0.826097,0.267135,0.379647,1.516833,0.240796
3165,1521,1122,7228,13182,0.35414,0.575482,0.173848,0.575482,0.826152,0.267029,0.379517,1.516356,0.240844
3166,1520,1123,7228,13182,0.35414,0.575104,0.173754,0.575104,0.826246,0.266877,0.379473,1.515532,0.240926
3167,1520,1123,7225,13185,0.353993,0.575104,0.173814,0.575104,0.826186,0.266948,0.379343,1.516052,0.240956
3168,1519,1124,7224,13186,0.353944,0.574726,0.173739,0.574726,0.826261,0.266819,0.379256,1.515401,0.241001
3169,1519,1124,7223,13187,0.353895,0.574726,0.173759,0.574726,0.826241,0.266842,0.379213,1.515574,0.241005
3170,1519,1124,7222,13188,0.353846,0.574726,0.173779,0.574726,0.826221,0.266866,0.37917,1.515748,0.241111
3171,1518,1125,7222,13188,0.353846,0.574347,0.173684,0.574347,0.826316,0.266714,0.379126,1.514923,0.24119
3172,1516,1127,7222,13188,0.353846,0.573591,0.173495,0.573591,0.826505,0.266409,0.37904,1.513274,0.241263
3173,1516,1127,7221,13189,0.353797,0.573591,0.173515,0.573591,0.826485,0.266432,0.378996,1.513447,0.241266
3174,1514,1129,7196,13214,0.352572,0.572834,0.173823,0.572834,0.826177,0.266714,0.377825,1.516135,0.241329
3175,1513,1130,7187,13223,0.352131,0.572456,0.173908,0.572456,0.826092,0.266772,0.377391,1.516876,0.241452
3176,1511,1132,7145,13265,0.350073,0.571699,0.174561,0.571699,0.825439,0.267457,0.375483,1.522571,0.241466
3177,1511,1132,7144,13266,0.350024,0.571699,0.174581,0.571699,0.825419,0.267481,0.375439,1.522747,0.24152
3178,1511,1132,7143,13267,0.349976,0.571699,0.174601,0.571699,0.825399,0.267505,0.375396,1.522923,0.241564
3179,1510,1133,7122,13288,0.348947,0.57132,0.17493,0.57132,0.82507,0.267849,0.374442,1.525794,0.24171
3180,1509,1134,7122,13288,0.348947,0.570942,0.174835,0.570942,0.825165,0.267696,0.374398,1.52496,0.241732
3181,1508,1135,7120,13290,0.348849,0.570564,0.17478,0.570564,0.82522,0.267589,0.374268,1.524479,0.241737
3182,1508,1135,7105,13305,0.348114,0.570564,0.175084,0.570564,0.824916,0.267946,0.373617,1.527134,0.241798
3183,1508,1135,7104,13306,0.348065,0.570564,0.175105,0.570564,0.824895,0.26797,0.373574,1.527311,0.24181
3184,1508,1135,7103,13307,0.348016,0.570564,0.175125,0.570564,0.824875,0.267994,0.373531,1.527489,0.241928
3185,1508,1135,7102,13308,0.347967,0.570564,0.175145,0.570564,0.824855,0.268017,0.373487,1.527666,0.242051
3186,1506,1137,7095,13315,0.347624,0.569807,0.175096,0.569807,0.824904,0.267876,0.373097,1.527237,0.242052
3187,1506,1137,7094,13316,0.347575,0.569807,0.175116,0.569807,0.824884,0.2679,0.373053,1.527414,0.242075
3188,1506,1137,7093,13317,0.347526,0.569807,0.175137,0.569807,0.824863,0.267924,0.37301,1.527592,0.242078
3189,1506,1137,7092,13318,0.347477,0.569807,0.175157,0.569807,0.824843,0.267948,0.372967,1.527769,0.242129
3190,1506,1137,7091,13319,0.347428,0.569807,0.175177,0.569807,0.824823,0.267972,0.372923,1.527947,0.242203
3191,1506,1137,7090,13320,0.347379,0.569807,0.175198,0.569807,0.824802,0.267995,0.37288,1.528125,0.242203
3192,1505,1138,7089,13321,0.34733,0.569429,0.175122,0.569429,0.824878,0.267865,0.372793,1.527466,0.242203
3193,1505,1138,7088,13322,0.347281,0.569429,0.175143,0.569429,0.824857,0.267889,0.37275,1.527643,0.242275
3194,1505,1138,7087,13323,0.347232,0.569429,0.175163,0.569429,0.824837,0.267913,0.372706,1.527821,0.242321
3195,1505,1138,7086,13324,0.347183,0.569429,0.175183,0.569429,0.824817,0.267937,0.372663,1.527999,0.242502
3196,1504,1139,7086,13324,0.347183,0.56905,0.175087,0.56905,0.824913,0.267782,0.37262,1.527161,0.242533
3197,1504,1139,7085,13325,0.347134,0.56905,0.175108,0.56905,0.824892,0.267806,0.372576,1.527339,0.242586
3198,1504,1139,7083,13327,0.347036,0.56905,0.175148,0.56905,0.824852,0.267854,0.372489,1.527695,0.242595
3199,1504,1139,7081,13329,0.346938,0.56905,0.175189,0.56905,0.824811,0.267902,0.372403,1.528051,0.242701
3200,1504,1139,7077,13333,0.346742,0.56905,0.175271,0.56905,0.824729,0.267997,0.372229,1.528763,0.242723
3201,1504,1139,7075,13335,0.346644,0.56905,0.175312,0.56905,0.824688,0.268045,0.372142,1.52912,0.242769
3202,1502,1141,7068,13342,0.346301,0.568294,0.175263,0.568294,0.824737,0.267903,0.371752,1.52869,0.242797
3203,1500,1143,7043,13367,0.345076,0.567537,0.175582,0.567537,0.824418,0.268192,0.370581,1.531479,0.242834
3204,1500,1143,7037,13373,0.344782,0.567537,0.175706,0.567537,0.824294,0.268336,0.370321,1.532556,0.242844
3205,1500,1143,7036,13374,0.344733,0.567537,0.175726,0.567537,0.824274,0.26836,0.370277,1.532735,0.242937
3206,1497,1146,7032,13378,0.344537,0.566402,0.175519,0.566402,0.824481,0.267991,0.369974,1.530925,0.242947
3207,1497,1146,7031,13379,0.344488,0.566402,0.175539,0.566402,0.824461,0.268015,0.36993,1.531105,0.243028
3208,1497,1146,7030,13380,0.344439,0.566402,0.17556,0.566402,0.82444,0.268039,0.369887,1.531284,0.243127
3209,1497,1146,7029,13381,0.34439,0.566402,0.175581,0.566402,0.824419,0.268063,0.369843,1.531464,0.243173
3210,1496,1147,7028,13382,0.344341,0.566023,0.175504,0.566023,0.824496,0.267932,0.369757,1.5308,0.243188
3211,1496,1147,7027,13383,0.344292,0.566023,0.175525,0.566023,0.824475,0.267956,0.369713,1.53098,0.243192
3212,1495,1148,7018,13392,0.343851,0.565645,0.175614,0.565645,0.824386,0.268017,0.369279,1.531753,0.243254
3213,1495,1148,7017,13393,0.343802,0.565645,0.175634,0.565645,0.824366,0.268041,0.369236,1.531933,0.243353
3214,1495,1148,7016,13394,0.343753,0.565645,0.175655,0.565645,0.824345,0.268065,0.369193,1.532113,0.243387
3215,1494,1149,7009,13401,0.34341,0.565267,0.175703,0.565267,0.824297,0.268078,0.368846,1.532529,0.243517
3216,1493,1150,7007,13403,0.343312,0.564888,0.175647,0.564888,0.824353,0.267971,0.368716,1.532044,0.243622
3217,1493,1150,7004,13406,0.343165,0.564888,0.175709,0.564888,0.824291,0.268043,0.368585,1.532585,0.243644
3218,1492,1151,6999,13411,0.34292,0.56451,0.175715,0.56451,0.824285,0.268008,0.368325,1.53264,0.243704
3219,1492,1151,6998,13412,0.342871,0.56451,0.175736,0.56451,0.824264,0.268032,0.368282,1.532821,0.243755
3220,1492,1151,6997,13413,0.342822,0.56451,0.175757,0.56451,0.824243,0.268056,0.368238,1.533001,0.243768
3221,1492,1151,6996,13414,0.342773,0.56451,0.175778,0.56451,0.824222,0.26808,0.368195,1.533182,0.243843
3222,1489,1154,6992,13418,0.342577,0.563375,0.175569,0.563375,0.824431,0.267709,0.367891,1.531362,0.243966
3223,1489,1154,6991,13419,0.342528,0.563375,0.17559,0.563375,0.82441,0.267734,0.367848,1.531543,0.244051
3224,1489,1154,6989,13421,0.34243,0.563375,0.175631,0.563375,0.824369,0.267782,0.367761,1.531904,0.244124
3225,1489,1154,6982,13428,0.342087,0.563375,0.175776,0.563375,0.824224,0.26795,0.367458,1.53317,0.244252
3226,1489,1154,6981,13429,0.342038,0.563375,0.175797,0.563375,0.824203,0.267974,0.367414,1.533351,0.244294
3227,1489,1154,6971,13439,0.341548,0.563375,0.176005,0.563375,0.823995,0.268216,0.36698,1.535163,0.244344
3228,1489,1154,6970,13440,0.341499,0.563375,0.176026,0.563375,0.823974,0.26824,0.366937,1.535345,0.24438
3229,1489,1154,6966,13444,0.341303,0.563375,0.176109,0.563375,0.823891,0.268337,0.366764,1.536071,0.24445
3230,1489,1154,6965,13445,0.341254,0.563375,0.17613,0.563375,0.82387,0.268361,0.36672,1.536253,0.244637
3231,1489,1154,6964,13446,0.341205,0.563375,0.17615,0.563375,0.82385,0.268385,0.366677,1.536435,0.244641
3232,1489,1154,6963,13447,0.341156,0.563375,0.176171,0.563375,0.823829,0.268409,0.366633,1.536617,0.244729
3233,1489,1154,6962,13448,0.341107,0.563375,0.176192,0.563375,0.823808,0.268433,0.36659,1.536798,0.244751
3234,1487,1156,6954,13456,0.340715,0.562618,0.176164,0.562618,0.823836,0.268315,0.366156,1.536552,0.244804
3235,1487,1156,6953,13457,0.340666,0.562618,0.176185,0.562618,0.823815,0.268339,0.366113,1.536734,0.244814
3236,1486,1157,6953,13457,0.340666,0.56224,0.176087,0.56224,0.823913,0.268183,0.366069,1.535883,0.244981
3237,1486,1157,6952,13458,0.340617,0.56224,0.176108,0.56224,0.823892,0.268207,0.366026,1.536065,0.24513
3238,1486,1157,6951,13459,0.340568,0.56224,0.176129,0.56224,0.823871,0.268231,0.365983,1.536247,0.245186
3239,1485,1158,6951,13459,0.340568,0.561862,0.176031,0.561862,0.823969,0.268075,0.365939,1.535395,0.245248
3240,1485,1158,6950,13460,0.340519,0.561862,0.176052,0.561862,0.823948,0.268099,0.365896,1.535577,0.245326
3241,1485,1158,6948,13462,0.340421,0.561862,0.176094,0.561862,0.823906,0.268147,0.365809,1.535941,0.245369
3242,1484,1159,6948,13462,0.340421,0.561483,0.175996,0.561483,0.824004,0.267991,0.365766,1.535089,0.245486
3243,1484,1159,6947,13463,0.340372,0.561483,0.176017,0.561483,0.823983,0.268015,0.365722,1.535271,0.2455
3244,1484,1159,6945,13465,0.340274,0.561483,0.176059,0.561483,0.823941,0.268064,0.365636,1.535635,0.245774
3245,1484,1159,6944,13466,0.340225,0.561483,0.17608,0.561483,0.82392,0.268088,0.365592,1.535818,0.245888
3246,1484,1159,6943,13467,0.340176,0.561483,0.176101,0.561483,0.823899,0.268112,0.365549,1.536,0.245962
3247,1484,1159,6942,13468,0.340127,0.561483,0.176122,0.561483,0.823878,0.268136,0.365506,1.536182,0.246011
3248,1484,1159,6941,13469,0.340078,0.561483,0.176142,0.561483,0.823858,0.26816,0.365462,1.536365,0.246061
3249,1484,1159,6939,13471,0.33998,0.561483,0.176184,0.561483,0.823816,0.268209,0.365375,1.536729,0.246134
3250,1484,1159,6938,13472,0.339931,0.561483,0.176205,0.561483,0.823795,0.268233,0.365332,1.536912,0.24621
3251,1484,1159,6937,13473,0.339882,0.561483,0.176226,0.561483,0.823774,0.268257,0.365289,1.537094,0.246314
3252,1484,1159,6936,13474,0.339833,0.561483,0.176247,0.561483,0.823753,0.268282,0.365245,1.537277,0.246404
3253,1483,1160,6936,13474,0.339833,0.561105,0.176149,0.561105,0.823851,0.268125,0.365202,1.536423,0.246511
3254,1483,1160,6935,13475,0.339784,0.561105,0.17617,0.561105,0.82383,0.268149,0.365159,1.536606,0.246638
3255,1483,1160,6934,13476,0.339735,0.561105,0.176191,0.561105,0.823809,0.268174,0.365115,1.536789,0.246667
3256,1483,1160,6933,13477,0.339686,0.561105,0.176212,0.561105,0.823788,0.268198,0.365072,1.536971,0.246724
3257,1483,1160,6931,13479,0.339588,0.561105,0.176254,0.561105,0.823746,0.268246,0.364985,1.537336,0.246826
3258,1483,1160,6929,13481,0.33949,0.561105,0.176296,0.561105,0.823704,0.268295,0.364898,1.537702,0.246849
3259,1482,1161,6929,13481,0.33949,0.560726,0.176198,0.560726,0.823802,0.268138,0.364855,1.536848,0.246854
3260,1480,1163,6929,13481,0.33949,0.55997,0.176002,0.55997,0.823998,0.267825,0.364768,1.535139,0.246967
3261,1480,1163,6928,13482,0.339441,0.55997,0.176023,0.55997,0.823977,0.267849,0.364725,1.535321,0.246968
3262,1480,1163,6927,13483,0.339392,0.55997,0.176044,0.55997,0.823956,0.267873,0.364681,1.535504,0.247027
3263,1480,1163,6926,13484,0.339343,0.55997,0.176065,0.55997,0.823935,0.267898,0.364638,1.535687,0.247194
3264,1480,1163,6924,13486,0.339245,0.55997,0.176107,0.55997,0.823893,0.267946,0.364551,1.536052,0.247205
3265,1480,1163,6923,13487,0.339196,0.55997,0.176128,0.55997,0.823872,0.26797,0.364508,1.536235,0.247209
3266,1480,1163,6922,13488,0.339147,0.55997,0.176149,0.55997,0.823851,0.267995,0.364464,1.536418,0.247261
3267,1480,1163,6921,13489,0.339098,0.55997,0.17617,0.55997,0.82383,0.268019,0.364421,1.536601,0.247291
3268,1479,1164,6921,13489,0.339098,0.559591,0.176071,0.559591,0.823929,0.267862,0.364378,1.535745,0.247382
3269,1464,1179,6833,13577,0.334787,0.553916,0.176449,0.553916,0.823551,0.267642,0.35991,1.539041,0.247406
3270,1464,1179,6830,13580,0.33464,0.553916,0.176513,0.553916,0.823487,0.267715,0.35978,1.539598,0.247442
3271,1464,1179,6829,13581,0.334591,0.553916,0.176534,0.553916,0.823466,0.26774,0.359736,1.539784,0.247523
3272,1464,1179,6828,13582,0.334542,0.553916,0.176556,0.553916,0.823444,0.267764,0.359693,1.539969,0.247595
3273,1464,1179,6827,13583,0.334493,0.553916,0.176577,0.553916,0.823423,0.267789,0.35965,1.540155,0.247658
3274,1463,1180,6822,13588,0.334248,0.553538,0.176584,0.553538,0.823416,0.267753,0.359389,1.540218,0.247769
3275,1463,1180,6816,13594,0.333954,0.553538,0.176712,0.553538,0.823288,0.2679,0.359129,1.541334,0.247775
3276,1463,1180,6815,13595,0.333905,0.553538,0.176734,0.553538,0.823266,0.267924,0.359086,1.54152,0.247873
3277,1463,1180,6811,13599,0.333709,0.553538,0.176819,0.553538,0.823181,0.268022,0.358912,1.542265,0.247939
3278,1432,1211,6581,13829,0.32244,0.541809,0.17871,0.541809,0.82129,0.268769,0.34759,1.558756,0.247955
3279,1432,1211,6580,13830,0.322391,0.541809,0.178732,0.541809,0.821268,0.268794,0.347547,1.558951,0.247965
3280,1432,1211,6579,13831,0.322342,0.541809,0.178754,0.541809,0.821246,0.268819,0.347504,1.559145,0.247977
3281,1431,1212,6579,13831,0.322342,0.54143,0.178652,0.54143,0.821348,0.268657,0.34746,1.558251,0.248059
3282,1431,1212,6578,13832,0.322293,0.54143,0.178674,0.54143,0.821326,0.268682,0.347417,1.558446,0.248229
3283,1431,1212,6572,13838,0.321999,0.54143,0.178808,0.54143,0.821192,0.268833,0.347157,1.559614,0.248361
3284,1430,1213,6572,13838,0.321999,0.541052,0.178705,0.541052,0.821295,0.268671,0.347113,1.558719,0.24852
3285,1430,1213,6571,13839,0.32195,0.541052,0.178728,0.541052,0.821272,0.268696,0.34707,1.558914,0.248553
3286,1427,1216,6561,13849,0.32146,0.539917,0.178643,0.539917,0.821357,0.26846,0.346506,1.558175,0.24865
